IDT;DIAMETRE;DDP;MATERIAU;MATAGE
47;200;01/01/1990;FONTEDUCTILE;FONTEDUCTILE19902000
48;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
49;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
50;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
51;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
52;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
53;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
54;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
55;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
56;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
57;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
58;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
59;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
60;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
61;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
62;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
63;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
64;63;01/01/1980;PEHD;PEHD19581995
65;63;01/01/1980;PEHD;PEHD19581995
66;63;01/01/1980;PEHD;PEHD19581995
67;63;01/01/1980;PEHD;PEHD19581995
68;63;01/01/1980;PEHD;PEHD19581995
69;63;01/01/1980;PEHD;PEHD19581995
70;63;01/01/1980;PEHD;PEHD19581995
71;63;01/01/1980;PEHD;PEHD19581995
72;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
73;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
74;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
75;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
76;110;01/01/1988;PVC;PVC19701990
77;110;01/01/1988;PVC;PVC19701990
78;110;01/01/1988;PVC;PVC19701990
79;90;01/01/1984;PVC;PVC19701990
80;90;01/01/1984;PVC;PVC19701990
81;160;01/01/1988;PVC;PVC19701990
82;160;01/01/1988;PVC;PVC19701990
83;160;01/01/1988;PVC;PVC19701990
84;160;01/01/1988;PVC;PVC19701990
85;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
86;110;01/01/1988;PVC;PVC19701990
87;110;01/01/1988;PVC;PVC19701990
88;110;01/01/1988;PVC;PVC19701990
89;110;01/01/1988;PVC;PVC19701990
90;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
91;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
92;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
93;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
94;150;01/01/1920;FONTEGRISE;FONTEGRISE19001930
95;150;01/01/1980;FONTEDUCTILE;FONTEDUCTILE19801990
96;90;01/01/1993;PVC;PVC19902020
97;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
98;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
99;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
100;150;01/01/1993;FONTEDUCTILE;FONTEDUCTILE19902000
101;150;01/01/1920;FONTEGRISE;FONTEGRISE19001930
102;160;01/01/1988;PVC;PVC19701990
103;160;01/01/1988;PVC;PVC19701990
104;160;01/01/1988;PVC;PVC19701990
105;160;01/01/1988;PVC;PVC19701990
106;160;01/01/1988;PVC;PVC19701990
107;160;01/01/1988;PVC;PVC19701990
108;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
109;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
110;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
111;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
112;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
113;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
114;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
115;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
116;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
117;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
118;150;01/01/1993;FONTEDUCTILE;FONTEDUCTILE19902000
119;150;01/01/1993;FONTEDUCTILE;FONTEDUCTILE19902000
120;150;01/01/1993;FONTEDUCTILE;FONTEDUCTILE19902000
121;150;01/01/1993;FONTEDUCTILE;FONTEDUCTILE19902000
122;150;01/01/1993;FONTEDUCTILE;FONTEDUCTILE19902000
123;150;01/01/1993;FONTEDUCTILE;FONTEDUCTILE19902000
124;150;01/01/1993;FONTEDUCTILE;FONTEDUCTILE19902000
125;150;01/01/1993;FONTEDUCTILE;FONTEDUCTILE19902000
126;150;01/01/1993;FONTEDUCTILE;FONTEDUCTILE19902000
127;150;01/01/1993;FONTEDUCTILE;FONTEDUCTILE19902000
128;150;01/01/1993;FONTEDUCTILE;FONTEDUCTILE19902000
129;150;01/01/1993;FONTEDUCTILE;FONTEDUCTILE19902000
130;150;01/01/1993;FONTEDUCTILE;FONTEDUCTILE19902000
131;150;01/01/1993;FONTEDUCTILE;FONTEDUCTILE19902000
132;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
133;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
134;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
135;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
136;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
137;110;01/01/1985;PVC;PVC19701990
138;90;01/01/1993;PVC;PVC19902020
139;90;01/01/1993;PVC;PVC19902020
140;90;01/01/1993;PVC;PVC19902020
141;90;01/01/1993;PVC;PVC19902020
142;80;01/01/1920;FONTEGRISE;FONTEGRISE19001930
143;80;01/01/1920;FONTEGRISE;FONTEGRISE19001930
144;80;01/01/1920;FONTEGRISE;FONTEGRISE19001930
145;80;01/01/1920;FONTEGRISE;FONTEGRISE19001930
146;80;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
147;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
148;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
149;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
150;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
151;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
152;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
153;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
154;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
155;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
156;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
157;110;01/01/1985;PVC;PVC19701990
158;110;01/01/1985;PVC;PVC19701990
159;110;01/01/1985;PVC;PVC19701990
160;110;01/01/1985;PVC;PVC19701990
161;110;01/01/1985;PVC;PVC19701990
162;110;01/01/1985;PVC;PVC19701990
163;90;01/01/1991;PVC;PVC19902020
164;90;01/01/1991;PVC;PVC19902020
165;90;01/01/1991;PVC;PVC19902020
166;90;01/01/1991;PVC;PVC19902020
167;90;01/01/1991;PVC;PVC19902020
168;90;01/01/1991;PVC;PVC19902020
169;90;01/01/1991;PVC;PVC19902020
170;90;01/01/1991;PVC;PVC19902020
171;160;01/01/1988;PVC;PVC19701990
172;160;01/01/1988;PVC;PVC19701990
173;160;01/01/1988;PVC;PVC19701990
174;160;01/01/1988;PVC;PVC19701990
175;160;01/01/1988;PVC;PVC19701990
176;160;01/01/1988;PVC;PVC19701990
177;160;01/01/1988;PVC;PVC19701990
178;160;01/01/1988;PVC;PVC19701990
179;160;01/01/1988;PVC;PVC19701990
180;160;01/01/1988;PVC;PVC19701990
181;80;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
182;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
183;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
184;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
185;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
186;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
187;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
188;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
189;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
190;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
191;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
192;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
193;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
194;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
195;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
196;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
197;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
198;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
199;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
200;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
201;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
202;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
203;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
204;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
205;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
206;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
207;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
208;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
209;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
210;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
211;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
212;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
213;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
214;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
215;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
216;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
217;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
218;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
219;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
220;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
221;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
222;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
223;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
224;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
225;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
226;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
227;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
228;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
229;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
230;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
231;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
232;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
233;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
234;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
235;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
236;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
237;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
238;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
239;100;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
240;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
241;100;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
242;90;01/01/1993;PVC;PVC19902020
243;150;01/01/1920;FONTEGRISE;FONTEGRISE19001930
244;160;01/01/1988;PVC;PVC19701990
245;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
246;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
247;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
248;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
249;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
250;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
251;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
252;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
253;80;01/01/1980;FONTEDUCTILE;FONTEDUCTILE19801990
254;60;01/01/1980;FONTEDUCTILE;FONTEDUCTILE19801990
255;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
256;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
257;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
258;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
259;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
260;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
261;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
262;90;01/01/1993;PVC;PVC19902020
263;90;01/01/1993;PVC;PVC19902020
264;90;01/01/1993;PVC;PVC19902020
265;90;01/01/1993;PVC;PVC19902020
266;90;01/01/1993;PVC;PVC19902020
267;90;01/01/1993;PVC;PVC19902020
268;90;01/01/1993;PVC;PVC19902020
269;90;01/01/1993;PVC;PVC19902020
270;90;01/01/1993;PVC;PVC19902020
271;90;01/01/1993;PVC;PVC19902020
272;110;01/01/1993;PVC;PVC19902020
273;110;01/01/1993;PVC;PVC19902020
274;110;01/01/1993;PVC;PVC19902020
275;100;01/01/1980;FONTEDUCTILE;FONTEDUCTILE19801990
276;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
277;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
278;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
279;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
280;90;01/01/1993;PVC;PVC19902020
281;90;01/01/1993;PVC;PVC19902020
282;90;01/01/1993;PVC;PVC19902020
283;90;01/01/1993;PVC;PVC19902020
284;90;01/01/1993;PVC;PVC19902020
285;50;01/01/1985;PEHD;PEHD19581995
286;110;01/01/1985;PVC;PVC19701990
287;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
288;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
289;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
290;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
291;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
292;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
293;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
294;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
295;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
296;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
297;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
298;100;01/01/1985;FONTEDUCTILE;FONTEDUCTILE19801990
299;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
300;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
301;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
302;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
303;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
304;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
305;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
306;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
307;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
308;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
309;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
310;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
311;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
312;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
313;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
314;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
315;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
316;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
317;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
318;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
319;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
320;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
321;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
322;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
323;200;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
324;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
325;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
326;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
327;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
328;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
329;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
330;150;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
331;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
332;100;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
333;100;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
334;100;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
335;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
336;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
337;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
338;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
339;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
340;200;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
341;200;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
342;200;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
343;200;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
344;200;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
345;200;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
346;200;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
347;200;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
348;200;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
349;200;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
350;200;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
351;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
352;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
353;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
354;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
355;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
356;200;01/01/2001;FONTEDUCTILE;FONTEDUCTILE20002010
357;200;01/01/2001;FONTEDUCTILE;FONTEDUCTILE20002010
358;200;01/01/2001;FONTEDUCTILE;FONTEDUCTILE20002010
359;110;01/01/2001;PVC;PVC19902020
360;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
361;150;01/01/1920;FONTEGRISE;FONTEGRISE19001930
362;150;01/01/1920;FONTEGRISE;FONTEGRISE19001930
363;150;01/01/1920;FONTEGRISE;FONTEGRISE19001930
364;150;01/01/1920;FONTEGRISE;FONTEGRISE19001930
365;150;01/01/1920;FONTEGRISE;FONTEGRISE19001930
366;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
367;75;01/01/2001;PVC;PVC19902020
368;75;01/01/2001;PVC;PVC19902020
369;75;01/01/2001;PVC;PVC19902020
370;75;01/01/2001;PVC;PVC19902020
371;75;01/01/2001;PVC;PVC19902020
372;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
373;200;01/01/1920;FONTEGRISE;FONTEGRISE19001930
374;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
375;150;01/01/1989;FONTEDUCTILE;FONTEDUCTILE19801990
376;150;01/01/1989;FONTEDUCTILE;FONTEDUCTILE19801990
377;150;01/01/1989;FONTEDUCTILE;FONTEDUCTILE19801990
378;150;01/01/1989;FONTEDUCTILE;FONTEDUCTILE19801990
379;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
380;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
381;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
382;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
383;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
384;63;01/01/2005;PEHD;PEHD19952020
385;63;01/01/2005;PEHD;PEHD19952020
386;63;01/01/2005;PEHD;PEHD19952020
387;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
388;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
389;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
390;100;01/01/1964;ACIER;ACIER19401980
391;100;01/01/1964;ACIER;ACIER19401980
392;100;01/01/1964;ACIER;ACIER19401980
393;100;01/01/1964;ACIER;ACIER19401980
394;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
395;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
396;80;01/01/1920;FONTEGRISE;FONTEGRISE19001930
397;80;01/01/1920;FONTEGRISE;FONTEGRISE19001930
398;80;01/01/1920;FONTEGRISE;FONTEGRISE19001930
399;110;01/01/1990;PVC;PVC19902020
400;110;01/01/1990;PVC;PVC19902020
401;110;01/01/1990;PVC;PVC19902020
402;110;01/01/1990;PVC;PVC19902020
403;110;01/01/1990;PVC;PVC19902020
404;110;01/01/1990;PVC;PVC19902020
405;110;01/01/1990;PVC;PVC19902020
406;110;01/01/1990;PVC;PVC19902020
407;110;01/01/1990;PVC;PVC19902020
408;200;01/01/1990;FONTEDUCTILE;FONTEDUCTILE19902000
409;200;01/01/1990;FONTEDUCTILE;FONTEDUCTILE19902000
410;200;01/01/1990;FONTEDUCTILE;FONTEDUCTILE19902000
411;200;01/01/1990;FONTEDUCTILE;FONTEDUCTILE19902000
412;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
413;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
414;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
415;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
416;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
417;100;01/01/1920;FONTEGRISE;FONTEGRISE19001930
418;110;01/01/2005;PVC;PVC19902020
419;110;01/01/2005;PVC;PVC19902020
420;110;01/01/2005;PVC;PVC19902020
421;110;01/01/2005;PVC;PVC19902020
422;110;01/01/2005;PVC;PVC19902020
423;110;01/01/2005;PVC;PVC19902020
424;110;01/01/2005;PVC;PVC19902020
425;110;01/01/2005;PVC;PVC19902020
426;110;01/01/2005;PVC;PVC19902020
427;110;01/01/2005;PVC;PVC19902020
428;200;01/01/1910;FONTEGRISE;FONTEGRISE19001930
429;200;01/01/1910;FONTEGRISE;FONTEGRISE19001930
430;200;01/01/1910;FONTEGRISE;FONTEGRISE19001930
431;200;01/01/1910;FONTEGRISE;FONTEGRISE19001930
432;200;01/01/1910;FONTEGRISE;FONTEGRISE19001930
433;200;01/01/1910;FONTEGRISE;FONTEGRISE19001930
434;200;01/01/1910;FONTEGRISE;FONTEGRISE19001930
435;200;01/01/1910;FONTEGRISE;FONTEGRISE19001930
436;200;01/01/1910;FONTEGRISE;FONTEGRISE19001930
437;200;01/01/1910;FONTEGRISE;FONTEGRISE19001930
438;200;01/01/1910;FONTEGRISE;FONTEGRISE19001930
439;200;01/01/1910;FONTEGRISE;FONTEGRISE19001930
440;200;01/01/1910;FONTEGRISE;FONTEGRISE19001930
441;200;01/01/1910;FONTEGRISE;FONTEGRISE19001930
442;200;01/01/1910;FONTEGRISE;FONTEGRISE19001930
443;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
444;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
445;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
446;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
447;110;01/01/1978;PVC;PVC19701990
448;110;01/01/1978;PVC;PVC19701990
449;110;01/01/1978;PVC;PVC19701990
450;110;01/01/1978;PVC;PVC19701990
