IDT;DIAMETRE;DDP;MATERIAU;MATAGE
44;63;01/01/1970;PVC;PVC19701990
45;63;01/01/1970;PVC;PVC19701990
46;63;01/01/1970;PVC;PVC19701990
47;63;01/01/1970;PVC;PVC19701990
48;63;01/01/1970;PVC;PVC19701990
49;63;01/01/1970;PVC;PVC19701990
50;63;01/01/1970;PVC;PVC19701990
51;63;01/01/1970;PVC;PVC19701990
52;63;01/01/1970;PVC;PVC19701990
53;63;01/01/1970;PVC;PVC19701990
54;63;01/01/1970;PVC;PVC19701990
55;63;01/01/1970;PVC;PVC19701990
56;110;01/01/1985;PVC;PVC19701990
57;63;01/01/1962;PVC;PVC19481970
58;40;01/01/1975;PVC;PVC19701990
59;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
60;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
61;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
62;110;01/01/1970;PVC;PVC19701990
63;110;01/01/1970;PVC;PVC19701990
64;110;01/01/1970;PVC;PVC19701990
65;110;01/01/1970;PVC;PVC19701990
66;110;01/01/1970;PVC;PVC19701990
67;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
68;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
69;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
70;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
71;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
72;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
73;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
74;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
75;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
76;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
77;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
78;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
79;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
80;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
81;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
82;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
83;90;01/01/1995;PVC;PVC19902020
84;90;01/01/1995;PVC;PVC19902020
85;90;01/01/1995;PVC;PVC19902020
86;90;01/01/1995;PVC;PVC19902020
87;90;01/01/1995;PVC;PVC19902020
88;90;01/01/1995;PVC;PVC19902020
89;90;01/01/1995;PVC;PVC19902020
90;90;01/01/1995;PVC;PVC19902020
91;90;01/01/1995;PVC;PVC19902020
92;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
93;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
94;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
95;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
96;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
97;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
98;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
99;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
100;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
101;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
102;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
103;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
104;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
105;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
106;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
107;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
108;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
109;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
110;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
111;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
112;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
113;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
114;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
115;40;01/01/1970;PVC;PVC19701990
116;63;01/01/1986;PVC;PVC19701990
117;63;01/01/1986;PVC;PVC19701990
118;63;01/01/1986;PVC;PVC19701990
119;63;01/01/1986;PVC;PVC19701990
120;63;01/01/1986;PVC;PVC19701990
121;63;01/01/1986;PVC;PVC19701990
122;63;01/01/1970;PVC;PVC19701990
123;63;01/01/1970;PVC;PVC19701990
124;63;01/01/1970;PVC;PVC19701990
125;63;01/01/1970;PVC;PVC19701990
126;63;01/01/1970;PVC;PVC19701990
127;63;01/01/1970;PVC;PVC19701990
128;63;01/01/1970;PVC;PVC19701990
129;63;01/01/1970;PVC;PVC19701990
130;63;01/01/1970;PVC;PVC19701990
131;63;01/01/1970;PVC;PVC19701990
132;63;01/01/1970;PVC;PVC19701990
133;63;01/01/1970;PVC;PVC19701990
134;63;01/01/1970;PVC;PVC19701990
135;200;01/01/1960;FONTEGRISE;FONTEGRISE19401970
136;200;01/01/1960;FONTEGRISE;FONTEGRISE19401970
137;200;01/01/1960;FONTEGRISE;FONTEGRISE19401970
138;200;01/01/1960;FONTEGRISE;FONTEGRISE19401970
139;200;01/01/1960;FONTEGRISE;FONTEGRISE19401970
140;200;01/01/1960;FONTEGRISE;FONTEGRISE19401970
141;200;01/01/1960;FONTEGRISE;FONTEGRISE19401970
142;200;01/01/1960;FONTEGRISE;FONTEGRISE19401970
143;200;01/01/1960;FONTEGRISE;FONTEGRISE19401970
144;200;01/01/1960;FONTEGRISE;FONTEGRISE19401970
145;110;01/01/1970;PVC;PVC19701990
146;75;01/01/1981;PVC;PVC19701990
147;75;01/01/1981;PVC;PVC19701990
148;75;01/01/1981;PVC;PVC19701990
149;75;01/01/1981;PVC;PVC19701990
150;75;01/01/1981;PVC;PVC19701990
151;75;01/01/1981;PVC;PVC19701990
152;75;01/01/1981;PVC;PVC19701990
153;75;01/01/1981;PVC;PVC19701990
154;75;01/01/1981;PVC;PVC19701990
155;75;01/01/1981;PVC;PVC19701990
156;75;01/01/1981;PVC;PVC19701990
157;75;01/01/1981;PVC;PVC19701990
158;75;01/01/1981;PVC;PVC19701990
159;75;01/01/1981;PVC;PVC19701990
160;75;01/01/1981;PVC;PVC19701990
161;75;01/01/1981;PVC;PVC19701990
162;75;01/01/1981;PVC;PVC19701990
163;75;01/01/1981;PVC;PVC19701990
164;75;01/01/1981;PVC;PVC19701990
165;75;01/01/1981;PVC;PVC19701990
166;75;01/01/1981;PVC;PVC19701990
167;75;01/01/1981;PVC;PVC19701990
168;75;01/01/1981;PVC;PVC19701990
169;75;01/01/1981;PVC;PVC19701990
170;75;01/01/1981;PVC;PVC19701990
171;75;01/01/1981;PVC;PVC19701990
172;75;01/01/1981;PVC;PVC19701990
173;75;01/01/1981;PVC;PVC19701990
174;75;01/01/1981;PVC;PVC19701990
175;75;01/01/1981;PVC;PVC19701990
176;75;01/01/1981;PVC;PVC19701990
177;75;01/01/1981;PVC;PVC19701990
178;75;01/01/1981;PVC;PVC19701990
179;75;01/01/1981;PVC;PVC19701990
180;75;01/01/1981;PVC;PVC19701990
181;75;01/01/1981;PVC;PVC19701990
182;75;01/01/1981;PVC;PVC19701990
183;75;01/01/1981;PVC;PVC19701990
184;75;01/01/1981;PVC;PVC19701990
185;75;01/01/1981;PVC;PVC19701990
186;75;01/01/1981;PVC;PVC19701990
187;75;01/01/1981;PVC;PVC19701990
188;75;01/01/1981;PVC;PVC19701990
189;75;01/01/1981;PVC;PVC19701990
190;75;01/01/1981;PVC;PVC19701990
191;75;01/01/1981;PVC;PVC19701990
192;75;01/01/1981;PVC;PVC19701990
193;75;01/01/1981;PVC;PVC19701990
194;75;01/01/1981;PVC;PVC19701990
195;75;01/01/1981;PVC;PVC19701990
196;75;01/01/1981;PVC;PVC19701990
197;75;01/01/1981;PVC;PVC19701990
198;75;01/01/1981;PVC;PVC19701990
199;75;01/01/1981;PVC;PVC19701990
200;75;01/01/1981;PVC;PVC19701990
201;75;01/01/1981;PVC;PVC19701990
202;75;01/01/1981;PVC;PVC19701990
203;75;01/01/1981;PVC;PVC19701990
204;75;01/01/1981;PVC;PVC19701990
205;75;01/01/1981;PVC;PVC19701990
206;75;01/01/1981;PVC;PVC19701990
207;75;01/01/1981;PVC;PVC19701990
208;75;01/01/1981;PVC;PVC19701990
209;75;01/01/1981;PVC;PVC19701990
210;75;01/01/1981;PVC;PVC19701990
211;75;01/01/1981;PVC;PVC19701990
212;75;01/01/1981;PVC;PVC19701990
213;75;01/01/1981;PVC;PVC19701990
214;75;01/01/1981;PVC;PVC19701990
215;75;01/01/1981;PVC;PVC19701990
216;75;01/01/1981;PVC;PVC19701990
217;75;01/01/1981;PVC;PVC19701990
218;75;01/01/1981;PVC;PVC19701990
219;75;01/01/1981;PVC;PVC19701990
220;75;01/01/1981;PVC;PVC19701990
221;75;01/01/1981;PVC;PVC19701990
222;75;01/01/1981;PVC;PVC19701990
223;75;01/01/1981;PVC;PVC19701990
224;75;01/01/1981;PVC;PVC19701990
225;75;01/01/1981;PVC;PVC19701990
226;75;01/01/1981;PVC;PVC19701990
227;75;01/01/1981;PVC;PVC19701990
228;75;01/01/1981;PVC;PVC19701990
229;75;01/01/1981;PVC;PVC19701990
230;75;01/01/1981;PVC;PVC19701990
231;75;01/01/1981;PVC;PVC19701990
232;75;01/01/1981;PVC;PVC19701990
233;110;01/01/1970;PVC;PVC19701990
234;110;01/01/1970;PVC;PVC19701990
235;110;01/01/1970;PVC;PVC19701990
236;63;01/01/2008;PVC;PVC19902020
237;63;01/01/2008;PVC;PVC19902020
238;63;01/01/2008;PVC;PVC19902020
239;63;01/01/2008;PVC;PVC19902020
240;110;01/01/2008;PVC;PVC19902020
241;110;01/01/2008;PVC;PVC19902020
242;110;01/01/2008;PVC;PVC19902020
243;110;01/01/2008;PVC;PVC19902020
244;110;01/01/2008;PVC;PVC19902020
245;110;01/01/2008;PVC;PVC19902020
246;50;01/01/2017;PVC;PVC19902020
247;50;01/01/2017;PVC;PVC19902020
248;50;01/01/2017;PVC;PVC19902020
249;50;01/01/2017;PVC;PVC19902020
250;50;01/01/2017;PVC;PVC19902020
251;50;01/01/2017;PVC;PVC19902020
252;50;01/01/2017;PVC;PVC19902020
253;50;01/01/2017;PVC;PVC19902020
254;50;01/01/2017;PVC;PVC19902020
255;50;01/01/2017;PVC;PVC19902020
256;50;01/01/2017;PVC;PVC19902020
257;50;01/01/2017;PVC;PVC19902020
258;50;01/01/2017;PVC;PVC19902020
259;50;01/01/2017;PVC;PVC19902020
260;50;01/01/2017;PVC;PVC19902020
261;50;01/01/2017;PVC;PVC19902020
262;50;01/01/2017;PVC;PVC19902020
263;50;01/01/2017;PVC;PVC19902020
264;50;01/01/2017;PVC;PVC19902020
265;50;01/01/2017;PVC;PVC19902020
266;50;01/01/2017;PVC;PVC19902020
267;50;01/01/2017;PVC;PVC19902020
268;50;01/01/2017;PVC;PVC19902020
269;50;01/01/2017;PVC;PVC19902020
270;50;01/01/2017;PVC;PVC19902020
271;50;01/01/2017;PVC;PVC19902020
272;50;01/01/2017;PVC;PVC19902020
273;50;01/01/2017;PVC;PVC19902020
274;50;01/01/2017;PVC;PVC19902020
275;50;01/01/2017;PVC;PVC19902020
276;50;01/01/2017;PVC;PVC19902020
277;50;01/01/2017;PVC;PVC19902020
278;50;01/01/2017;PVC;PVC19902020
279;50;01/01/2017;PVC;PVC19902020
280;50;01/01/2017;PVC;PVC19902020
281;50;01/01/2017;PVC;PVC19902020
282;50;01/01/2017;PVC;PVC19902020
283;50;01/01/2017;PVC;PVC19902020
284;50;01/01/2017;PVC;PVC19902020
285;50;01/01/2017;PVC;PVC19902020
286;50;01/01/2017;PVC;PVC19902020
287;50;01/01/2017;PVC;PVC19902020
288;50;01/01/2017;PVC;PVC19902020
289;50;01/01/2017;PVC;PVC19902020
290;50;01/01/2017;PVC;PVC19902020
291;50;01/01/2017;PVC;PVC19902020
292;50;01/01/2017;PVC;PVC19902020
293;50;01/01/2017;PVC;PVC19902020
294;50;01/01/2017;PVC;PVC19902020
295;50;01/01/2017;PVC;PVC19902020
296;50;01/01/2017;PVC;PVC19902020
297;50;01/01/2017;PVC;PVC19902020
298;50;01/01/2017;PVC;PVC19902020
299;50;01/01/2017;PVC;PVC19902020
300;50;01/01/2017;PVC;PVC19902020
301;50;01/01/2017;PVC;PVC19902020
302;50;01/01/2017;PVC;PVC19902020
303;50;01/01/2017;PVC;PVC19902020
304;50;01/01/2017;PVC;PVC19902020
305;50;01/01/2017;PVC;PVC19902020
306;50;01/01/2017;PVC;PVC19902020
307;50;01/01/2017;PVC;PVC19902020
308;50;01/01/2017;PVC;PVC19902020
309;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
310;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
311;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
312;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
313;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
314;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
315;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
316;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
317;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
318;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
319;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
320;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
321;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
322;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
323;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
324;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
325;250;01/01/1978;FONTEDUCTILE;FONTEDUCTILE19661980
326;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
327;125;01/01/1970;PVC;PVC19701990
328;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
329;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
330;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
331;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
332;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
333;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
334;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
335;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
336;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
337;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
338;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
339;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
340;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
341;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
342;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
343;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
344;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
345;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
346;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
347;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
348;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
349;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
350;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
351;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
352;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
353;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
354;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
355;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
356;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
357;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
358;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
359;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
360;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
361;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
362;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
363;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
364;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
365;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
366;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
367;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
368;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
369;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
370;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
371;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
372;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
373;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
374;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
375;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
376;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
377;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
378;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
379;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
380;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
381;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
382;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
383;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
384;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
385;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
386;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
387;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
388;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
389;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
390;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
391;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
392;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
393;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
394;300;01/01/1977;FONTEDUCTILE;FONTEDUCTILE19661980
395;50;01/01/1970;PVC;PVC19701990
396;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
397;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
398;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
399;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
400;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
401;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
402;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
403;60;01/01/1956;FONTEDUCTILE;FONTEDUCTILE19511966
404;90;01/01/1970;PVC;PVC19701990
405;90;01/01/1970;PVC;PVC19701990
406;90;01/01/1970;PVC;PVC19701990
407;90;01/01/1970;PVC;PVC19701990
408;90;01/01/1970;PVC;PVC19701990
409;90;01/01/1970;PVC;PVC19701990
410;75;01/01/1950;FONTEGRISE;FONTEGRISE19401970
411;125;01/01/1975;PVC;PVC19701990
412;110;01/01/2014;PVC;PVC19902020
413;110;01/01/1981;PVC;PVC19701990
414;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
415;110;01/01/1970;PVC;PVC19701990
416;63;01/01/1970;PVC;PVC19701990
417;110;01/01/1970;PVC;PVC19701990
418;100;01/01/1895;FONTEGRISE;FONTEGRISE18001900
419;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
420;110;01/01/1975;PVC;PVC19701990
421;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
422;50;01/01/1972;PVC;PVC19701990
423;50;01/01/1972;PVC;PVC19701990
424;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
425;100;01/01/1895;FONTEGRISE;FONTEGRISE18001900
426;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
427;110;01/01/1980;PVC;PVC19701990
428;250;01/01/1895;FONTEGRISE;FONTEGRISE18001900
429;200;01/01/1950;INCONNU;r
430;250;01/01/1960;FONTEGRISE;FONTEGRISE19401970
431;250;01/01/1960;FONTEGRISE;FONTEGRISE19401970
432;250;01/01/1957;FONTEGRISE;FONTEGRISE19401970
433;75;01/01/1970;PVC;PVC19701990
434;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
435;250;01/01/1950;FONTEGRISE;FONTEGRISE19401970
436;150;01/01/1993;FONTEDUCTILE;FONTEDUCTILE19902000
437;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
438;160;01/01/2007;PVC;PVC19902020
439;125;01/01/1981;PVC;PVC19701990
440;63;01/01/1996;PEHD;PEHD19952020
441;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
442;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
443;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
444;0;01/01/1972;INCONNU;r
445;0;01/01/1972;INCONNU;r
446;0;01/01/1972;INCONNU;r
447;0;01/01/1972;INCONNU;r
448;160;01/01/1980;PVC;PVC19701990
449;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
450;60;01/01/1955;FONTEGRISE;FONTEGRISE19401970
451;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
452;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
453;80;01/01/1895;FONTEGRISE;FONTEGRISE18001900
454;80;01/01/1895;FONTEGRISE;FONTEGRISE18001900
455;300;01/01/1950;FONTEGRISE;FONTEGRISE19401970
456;90;01/01/1970;PVC;PVC19701990
457;90;01/01/1970;PVC;PVC19701990
458;110;01/01/1988;PVC;PVC19701990
459;110;01/01/1974;PVC;PVC19701990
460;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
461;110;01/01/1974;PVC;PVC19701990
462;60;01/01/2015;FONTEDUCTILE;FONTEDUCTILE20102020
463;110;01/01/2015;PVC;PVC19902020
464;110;01/01/2015;PVC;PVC19902020
465;75;01/01/1974;PVC;PVC19701990
466;75;01/01/1974;PVC;PVC19701990
467;75;01/01/1974;PVC;PVC19701990
468;75;01/01/1974;PVC;PVC19701990
469;75;01/01/1974;PVC;PVC19701990
470;75;01/01/1974;PVC;PVC19701990
471;75;01/01/1974;PVC;PVC19701990
472;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
473;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
474;110;01/01/1962;PVC;PVC19481970
475;110;01/01/1982;PVC;PVC19701990
476;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
477;160;01/01/1980;PVC;PVC19701990
478;160;01/01/1980;PVC;PVC19701990
479;160;01/01/1980;PVC;PVC19701990
480;140;01/01/1982;PVC;PVC19701990
481;160;01/01/1980;PVC;PVC19701990
482;0;01/01/1950;INCONNU;r
483;90;01/01/1970;PVC;PVC19701990
484;160;01/01/1980;PVC;PVC19701990
485;160;01/01/1980;PVC;PVC19701990
486;160;01/01/1980;PVC;PVC19701990
487;150;01/01/1960;FONTEDUCTILE;FONTEDUCTILE19511966
488;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
489;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
490;100;01/01/1895;FONTEGRISE;FONTEGRISE18001900
491;100;01/01/1970;PVC;PVC19701990
492;100;01/01/1972;PVC;PVC19701990
493;100;01/01/1972;PVC;PVC19701990
494;100;01/01/1972;PVC;PVC19701990
495;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
496;110;01/01/1960;PVC;PVC19481970
497;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
498;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
499;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
500;100;01/01/1960;FONTEGRISE;FONTEGRISE19401970
501;40;01/01/1970;PVC;PVC19701990
502;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
503;90;01/01/1970;PVC;PVC19701990
504;90;01/01/1984;PVC;PVC19701990
505;63;01/01/1970;PVC;PVC19701990
506;90;01/01/1984;PVC;PVC19701990
507;100;01/01/1972;PVC;PVC19701990
508;0;01/01/1972;INCONNU;r
509;0;01/01/1972;INCONNU;r
510;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
511;150;01/01/2010;FONTEDUCTILE;FONTEDUCTILE20102020
512;60;01/01/1956;FONTEDUCTILE;FONTEDUCTILE19511966
513;125;01/01/1975;PVC;PVC19701990
514;40;01/01/2011;PEHD;PEHD19952020
