IDT;DIAMETRE;DDP;MATERIAU;MATAGE
94;140;01/01/2004;PVC;PVC19902020
95;140;01/01/2004;PVC;PVC19902020
96;140;01/01/2004;PVC;PVC19902020
97;50;01/01/2005;PEHD;PEHD19952020
98;50;01/01/2005;PEHD;PEHD19952020
99;50;01/01/2005;PEHD;PEHD19952020
100;50;01/01/2005;PEHD;PEHD19952020
101;50;01/01/2005;PEHD;PEHD19952020
102;50;01/01/2005;PEHD;PEHD19952020
103;50;01/01/2005;PEHD;PEHD19952020
104;50;01/01/2005;PEHD;PEHD19952020
105;50;01/01/2005;PEHD;PEHD19952020
106;50;01/01/2005;PEHD;PEHD19952020
107;50;01/01/2005;PEHD;PEHD19952020
108;50;01/01/2005;PEHD;PEHD19952020
109;50;01/01/2005;PEHD;PEHD19952020
110;50;01/01/2005;PEHD;PEHD19952020
111;90;01/01/1911;PVC;r
112;90;01/01/1911;PVC;r
113;110;01/01/2007;PVC;PVC19902020
114;125;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
115;110;01/01/2008;PVC;PVC19902020
116;110;01/01/2008;PVC;PVC19902020
117;110;01/01/2008;PVC;PVC19902020
118;140;01/01/2004;PVC;PVC19902020
119;140;01/01/2004;PVC;PVC19902020
120;140;01/01/2004;PVC;PVC19902020
121;140;01/01/2004;PVC;PVC19902020
122;140;01/01/2004;PVC;PVC19902020
123;140;01/01/2004;PVC;PVC19902020
124;140;01/01/2004;PVC;PVC19902020
125;140;01/01/2004;PVC;PVC19902020
126;140;01/01/2004;PVC;PVC19902020
127;140;01/01/2004;PVC;PVC19902020
128;140;01/01/2004;PVC;PVC19902020
129;140;01/01/2004;PVC;PVC19902020
130;140;01/01/2004;PVC;PVC19902020
131;140;01/01/2004;PVC;PVC19902020
132;140;01/01/2004;PVC;PVC19902020
133;140;01/01/2004;PVC;PVC19902020
134;140;01/01/2004;PVC;PVC19902020
135;140;01/01/2004;PVC;PVC19902020
136;140;01/01/2004;PVC;PVC19902020
137;140;01/01/2004;PVC;PVC19902020
138;140;01/01/2004;PVC;PVC19902020
139;140;01/01/2004;PVC;PVC19902020
140;140;01/01/2004;PVC;PVC19902020
141;110;01/01/2008;PVC;PVC19902020
142;110;01/01/2008;PVC;PVC19902020
143;110;01/01/2008;PVC;PVC19902020
144;110;01/01/2008;PVC;PVC19902020
145;110;01/01/2008;PVC;PVC19902020
146;110;01/01/2008;PVC;PVC19902020
147;90;01/01/2008;PVC;PVC19902020
148;110;01/01/2008;PVC;PVC19902020
149;110;01/01/2008;PVC;PVC19902020
150;110;01/01/2008;PVC;PVC19902020
151;110;01/01/2008;PVC;PVC19902020
152;110;01/01/2008;PVC;PVC19902020
153;110;01/01/2008;PVC;PVC19902020
154;110;01/01/2008;PVC;PVC19902020
155;110;01/01/2008;PVC;PVC19902020
156;110;01/01/2008;PVC;PVC19902020
157;110;01/01/2008;PVC;PVC19902020
158;110;01/01/2008;PVC;PVC19902020
159;63;01/01/2008;PVC;PVC19902020
160;63;01/01/2008;PVC;PVC19902020
161;63;01/01/2008;PVC;PVC19902020
162;63;01/01/2008;PVC;PVC19902020
163;63;01/01/2008;PVC;PVC19902020
164;63;01/01/2008;PVC;PVC19902020
165;63;01/01/2008;PVC;PVC19902020
166;63;01/01/2008;PVC;PVC19902020
167;63;01/01/2008;PVC;PVC19902020
168;63;01/01/2008;PVC;PVC19902020
169;63;01/01/2008;PVC;PVC19902020
170;63;01/01/2008;PVC;PVC19902020
171;63;01/01/2008;PVC;PVC19902020
172;63;01/01/2008;PVC;PVC19902020
173;63;01/01/2008;PVC;PVC19902020
174;63;01/01/2008;PVC;PVC19902020
175;63;01/01/2008;PVC;PVC19902020
176;63;01/01/2008;PVC;PVC19902020
177;63;01/01/2008;PVC;PVC19902020
178;63;01/01/2008;PVC;PVC19902020
179;110;01/01/2008;PVC;PVC19902020
180;110;01/01/2008;PVC;PVC19902020
181;110;01/01/2008;PVC;PVC19902020
182;110;01/01/2008;PVC;PVC19902020
183;110;01/01/2008;PVC;PVC19902020
184;110;01/01/2008;PVC;PVC19902020
185;110;01/01/2008;PVC;PVC19902020
186;110;01/01/2008;PVC;PVC19902020
187;110;01/01/2008;PVC;PVC19902020
188;110;01/01/2008;PVC;PVC19902020
189;110;01/01/2008;PVC;PVC19902020
190;110;01/01/2008;PVC;PVC19902020
191;110;01/01/2008;PVC;PVC19902020
192;110;01/01/2008;PVC;PVC19902020
193;110;01/01/2008;PVC;PVC19902020
194;110;01/01/2008;PVC;PVC19902020
195;110;01/01/2008;PVC;PVC19902020
196;110;01/01/2008;PVC;PVC19902020
197;110;01/01/2008;PVC;PVC19902020
198;110;01/01/2008;PVC;PVC19902020
199;110;01/01/2008;PVC;PVC19902020
200;110;01/01/2008;PVC;PVC19902020
201;110;01/01/2008;PVC;PVC19902020
202;110;01/01/2008;PVC;PVC19902020
203;110;01/01/2008;PVC;PVC19902020
204;110;01/01/2008;PVC;PVC19902020
205;110;01/01/2008;PVC;PVC19902020
206;110;01/01/2008;PVC;PVC19902020
207;110;01/01/2008;PVC;PVC19902020
208;110;01/01/2008;PVC;PVC19902020
209;110;01/01/2008;PVC;PVC19902020
210;110;01/01/2008;PVC;PVC19902020
211;110;01/01/2008;PVC;PVC19902020
212;110;01/01/2008;PVC;PVC19902020
213;110;01/01/2008;PVC;PVC19902020
214;110;01/01/2008;PVC;PVC19902020
215;110;01/01/2008;PVC;PVC19902020
216;110;01/01/2008;PVC;PVC19902020
217;110;01/01/2008;PVC;PVC19902020
218;110;01/01/2008;PVC;PVC19902020
219;110;01/01/2008;PVC;PVC19902020
220;110;01/01/2008;PVC;PVC19902020
221;110;01/01/2008;PVC;PVC19902020
222;110;01/01/2008;PVC;PVC19902020
223;110;01/01/2008;PVC;PVC19902020
224;110;01/01/2008;PVC;PVC19902020
225;110;01/01/2008;PVC;PVC19902020
226;110;01/01/2008;PVC;PVC19902020
227;110;01/01/2008;PVC;PVC19902020
228;110;01/01/2008;PVC;PVC19902020
229;110;01/01/2008;PVC;PVC19902020
230;110;01/01/2008;PVC;PVC19902020
231;110;01/01/2008;PVC;PVC19902020
232;40;01/01/2010;PEHD;PEHD19952020
233;110;01/01/2007;PVC;PVC19902020
234;63;01/01/2010;PVC;PVC19902020
235;40;01/01/2010;PEHD;PEHD19952020
236;32;01/01/2010;PEHD;PEHD19952020
237;110;01/01/2011;PVC;PVC19902020
238;110;01/01/2007;PVC;PVC19902020
239;110;01/01/2007;PVC;PVC19902020
240;110;01/01/2007;PVC;PVC19902020
241;110;01/01/2007;PVC;PVC19902020
242;110;01/01/2007;PVC;PVC19902020
243;110;01/01/2007;PVC;PVC19902020
244;110;01/01/2007;PVC;PVC19902020
245;110;01/01/2007;PVC;PVC19902020
246;110;01/01/2007;PVC;PVC19902020
247;110;01/01/2007;PVC;PVC19902020
248;110;01/01/2013;PVC;PVC19902020
249;32;01/01/1910;PVC;r
250;32;01/01/1910;PVC;r
251;32;01/01/1910;PVC;r
252;32;01/01/1910;PVC;r
253;50;01/01/2006;PVC;PVC19902020
254;50;01/01/2006;PVC;PVC19902020
255;40;01/01/2006;PVC;PVC19902020
256;40;01/01/2006;PVC;PVC19902020
257;40;01/01/2006;PVC;PVC19902020
258;40;01/01/2006;PVC;PVC19902020
259;40;01/01/2006;PVC;PVC19902020
260;40;01/01/2006;PVC;PVC19902020
261;40;01/01/2006;PVC;PVC19902020
262;75;01/01/2006;PVC;PVC19902020
263;75;01/01/2006;PVC;PVC19902020
264;75;01/01/2006;PVC;PVC19902020
265;75;01/01/2006;PVC;PVC19902020
266;75;01/01/2006;PVC;PVC19902020
267;75;01/01/2006;PVC;PVC19902020
268;75;01/01/2006;PVC;PVC19902020
269;75;01/01/2006;PVC;PVC19902020
270;75;01/01/2006;PVC;PVC19902020
271;75;01/01/2006;PVC;PVC19902020
272;75;01/01/2006;PVC;PVC19902020
273;75;01/01/2006;PVC;PVC19902020
274;75;01/01/2006;PVC;PVC19902020
275;110;01/01/2010;PVC;PVC19902020
276;50;01/01/1910;PVC;r
277;315;01/01/2009;PVC;PVC19902020
278;315;01/01/2009;PVC;PVC19902020
279;40;01/01/2006;PEHD;PEHD19952020
280;40;01/01/2006;PEHD;PEHD19952020
281;40;01/01/2006;PEHD;PEHD19952020
282;32;01/01/2006;PEHD;PEHD19952020
283;32;01/01/2006;PEHD;PEHD19952020
284;32;01/01/2006;PEHD;PEHD19952020
285;32;01/01/2006;PEHD;PEHD19952020
286;32;01/01/2006;PEHD;PEHD19952020
287;110;01/01/2008;PVC;PVC19902020
288;110;01/01/2008;PVC;PVC19902020
289;90;01/01/2007;PVC;PVC19902020
290;300;01/01/2008;FONTEDUCTILE;FONTEDUCTILE20002010
291;40;01/01/2007;PEHD;PEHD19952020
292;315;01/01/2009;PVC;PVC19902020
293;315;01/01/2009;PVC;PVC19902020
294;315;01/01/2009;PVC;PVC19902020
295;315;01/01/2009;PVC;PVC19902020
296;315;01/01/2009;PVC;PVC19902020
297;315;01/01/2009;PVC;PVC19902020
298;315;01/01/2009;PVC;PVC19902020
299;315;01/01/2009;PVC;PVC19902020
300;315;01/01/2009;PVC;PVC19902020
301;315;01/01/2009;PVC;PVC19902020
302;315;01/01/2009;PVC;PVC19902020
303;315;01/01/2009;PVC;PVC19902020
304;315;01/01/2009;PVC;PVC19902020
305;315;01/01/2009;PVC;PVC19902020
306;315;01/01/2009;PVC;PVC19902020
307;315;01/01/2009;PVC;PVC19902020
308;315;01/01/2009;PVC;PVC19902020
309;315;01/01/2009;PVC;PVC19902020
310;315;01/01/2009;PVC;PVC19902020
311;315;01/01/2009;PVC;PVC19902020
312;315;01/01/2009;PVC;PVC19902020
313;315;01/01/2009;PVC;PVC19902020
314;315;01/01/2009;PVC;PVC19902020
315;315;01/01/2009;PVC;PVC19902020
316;315;01/01/2009;PVC;PVC19902020
317;315;01/01/2009;PVC;PVC19902020
318;315;01/01/2009;PVC;PVC19902020
319;315;01/01/2009;PVC;PVC19902020
320;315;01/01/2009;PVC;PVC19902020
321;315;01/01/2009;PVC;PVC19902020
322;315;01/01/2009;PVC;PVC19902020
323;315;01/01/2009;PVC;PVC19902020
324;315;01/01/2009;PVC;PVC19902020
325;315;01/01/2009;PVC;PVC19902020
326;315;01/01/2009;PVC;PVC19902020
327;315;01/01/2009;PVC;PVC19902020
328;315;01/01/2009;PVC;PVC19902020
329;315;01/01/2009;PVC;PVC19902020
330;315;01/01/2009;PVC;PVC19902020
331;315;01/01/2009;PVC;PVC19902020
332;315;01/01/2009;PVC;PVC19902020
333;315;01/01/2009;PVC;PVC19902020
334;315;01/01/2009;PVC;PVC19902020
335;315;01/01/2009;PVC;PVC19902020
336;315;01/01/2009;PVC;PVC19902020
337;315;01/01/2009;PVC;PVC19902020
338;315;01/01/2009;PVC;PVC19902020
339;315;01/01/2009;PVC;PVC19902020
340;315;01/01/2009;PVC;PVC19902020
341;315;01/01/2009;PVC;PVC19902020
342;40;01/01/2009;PEHD;PEHD19952020
343;315;01/01/2009;PVC;PVC19902020
344;315;01/01/2009;PVC;PVC19902020
345;315;01/01/2009;PVC;PVC19902020
346;315;01/01/2009;PVC;PVC19902020
347;110;01/01/2009;PVC;PVC19902020
348;315;01/01/2009;PVC;PVC19902020
349;315;01/01/2009;PVC;PVC19902020
350;315;01/01/2009;PVC;PVC19902020
351;315;01/01/2009;PVC;PVC19902020
352;315;01/01/2009;PVC;PVC19902020
353;315;01/01/2009;PVC;PVC19902020
354;315;01/01/2009;PVC;PVC19902020
355;315;01/01/2009;PVC;PVC19902020
356;315;01/01/2009;PVC;PVC19902020
357;315;01/01/2009;PVC;PVC19902020
358;315;01/01/2009;PVC;PVC19902020
359;315;01/01/2009;PVC;PVC19902020
360;315;01/01/2009;PVC;PVC19902020
361;315;01/01/2009;PVC;PVC19902020
362;315;01/01/2009;PVC;PVC19902020
363;315;01/01/2009;PVC;PVC19902020
364;315;01/01/2009;PVC;PVC19902020
365;315;01/01/2009;PVC;PVC19902020
366;315;01/01/2009;PVC;PVC19902020
367;315;01/01/2009;PVC;PVC19902020
368;315;01/01/2009;PVC;PVC19902020
369;315;01/01/2009;PVC;PVC19902020
370;315;01/01/2009;PVC;PVC19902020
371;315;01/01/2009;PVC;PVC19902020
372;315;01/01/2009;PVC;PVC19902020
373;315;01/01/2009;PVC;PVC19902020
374;315;01/01/2009;PVC;PVC19902020
375;315;01/01/2009;PVC;PVC19902020
376;315;01/01/2009;PVC;PVC19902020
377;315;01/01/2009;PVC;PVC19902020
378;315;01/01/2009;PVC;PVC19902020
379;315;01/01/2009;PVC;PVC19902020
380;315;01/01/2009;PVC;PVC19902020
381;315;01/01/2009;PVC;PVC19902020
382;315;01/01/2009;PVC;PVC19902020
383;315;01/01/2009;PVC;PVC19902020
384;315;01/01/2009;PVC;PVC19902020
385;315;01/01/2009;PVC;PVC19902020
386;315;01/01/2009;PVC;PVC19902020
387;315;01/01/2009;PVC;PVC19902020
388;315;01/01/2009;PVC;PVC19902020
389;315;01/01/2009;PVC;PVC19902020
390;315;01/01/2009;PVC;PVC19902020
391;315;01/01/2009;PVC;PVC19902020
392;315;01/01/2009;PVC;PVC19902020
393;315;01/01/2009;PVC;PVC19902020
394;315;01/01/2009;PVC;PVC19902020
395;315;01/01/2009;PVC;PVC19902020
396;315;01/01/2009;PVC;PVC19902020
397;315;01/01/2009;PVC;PVC19902020
398;315;01/01/2009;PVC;PVC19902020
399;315;01/01/2009;PVC;PVC19902020
400;315;01/01/2009;PVC;PVC19902020
401;315;01/01/2009;PVC;PVC19902020
402;315;01/01/2009;PVC;PVC19902020
403;315;01/01/2009;PVC;PVC19902020
404;315;01/01/2009;PVC;PVC19902020
405;315;01/01/2009;PVC;PVC19902020
406;315;01/01/2009;PVC;PVC19902020
407;315;01/01/2009;PVC;PVC19902020
408;315;01/01/2009;PVC;PVC19902020
409;315;01/01/2009;PVC;PVC19902020
410;315;01/01/2009;PVC;PVC19902020
411;63;01/01/2009;PEHD;PEHD19952020
412;315;01/01/2009;PVC;PVC19902020
413;315;01/01/2009;PVC;PVC19902020
414;315;01/01/2009;PVC;PVC19902020
415;315;01/01/2009;PVC;PVC19902020
416;315;01/01/2009;PVC;PVC19902020
417;315;01/01/2009;PVC;PVC19902020
418;315;01/01/2009;PVC;PVC19902020
419;315;01/01/2009;PVC;PVC19902020
420;315;01/01/2009;PVC;PVC19902020
421;315;01/01/2009;PVC;PVC19902020
422;315;01/01/2009;PVC;PVC19902020
423;315;01/01/2009;PVC;PVC19902020
424;315;01/01/2009;PVC;PVC19902020
425;315;01/01/2009;PVC;PVC19902020
426;315;01/01/2009;PVC;PVC19902020
427;315;01/01/2009;PVC;PVC19902020
428;315;01/01/2009;PVC;PVC19902020
429;315;01/01/2009;PVC;PVC19902020
430;315;01/01/2009;PVC;PVC19902020
431;315;01/01/2009;PVC;PVC19902020
432;315;01/01/2009;PVC;PVC19902020
433;315;01/01/2009;PVC;PVC19902020
434;315;01/01/2009;PVC;PVC19902020
435;315;01/01/2009;PVC;PVC19902020
436;315;01/01/2009;PVC;PVC19902020
437;315;01/01/2009;PVC;PVC19902020
438;315;01/01/2009;PVC;PVC19902020
439;315;01/01/2009;PVC;PVC19902020
440;315;01/01/2009;PVC;PVC19902020
441;315;01/01/2009;PVC;PVC19902020
442;315;01/01/2009;PVC;PVC19902020
443;315;01/01/2009;PVC;PVC19902020
444;315;01/01/2009;PVC;PVC19902020
445;315;01/01/2009;PVC;PVC19902020
446;315;01/01/2009;PVC;PVC19902020
447;315;01/01/2009;PVC;PVC19902020
448;315;01/01/2009;PVC;PVC19902020
449;315;01/01/2009;PVC;PVC19902020
450;315;01/01/2009;PVC;PVC19902020
451;315;01/01/2009;PVC;PVC19902020
452;315;01/01/2009;PVC;PVC19902020
453;0;01/01/2013;INCONNU;r
454;0;01/01/2013;INCONNU;r
455;50;01/01/2003;PVC;PVC19902020
456;63;01/01/2008;PVC;PVC19902020
457;63;01/01/2008;PVC;PVC19902020
458;63;01/01/2008;PVC;PVC19902020
459;63;01/01/2008;PVC;PVC19902020
460;63;01/01/2008;PVC;PVC19902020
461;63;01/01/2008;PVC;PVC19902020
462;63;01/01/2008;PVC;PVC19902020
463;63;01/01/2008;PVC;PVC19902020
464;63;01/01/2008;PVC;PVC19902020
465;63;01/01/2008;PVC;PVC19902020
466;63;01/01/2008;PVC;PVC19902020
467;63;01/01/2008;PVC;PVC19902020
468;63;01/01/2008;PVC;PVC19902020
469;90;01/01/2003;PVC;PVC19902020
470;90;01/01/2003;PVC;PVC19902020
471;90;01/01/2003;PVC;PVC19902020
472;90;01/01/2003;PVC;PVC19902020
473;90;01/01/2003;PVC;PVC19902020
474;90;01/01/2003;PVC;PVC19902020
475;90;01/01/2003;PVC;PVC19902020
476;90;01/01/2003;PVC;PVC19902020
477;90;01/01/2003;PVC;PVC19902020
478;90;01/01/2003;PVC;PVC19902020
479;90;01/01/2003;PVC;PVC19902020
480;50;01/01/2008;PEHD;PEHD19952020
481;50;01/01/2008;PEHD;PEHD19952020
482;50;01/01/2008;PEHD;PEHD19952020
483;50;01/01/2008;PEHD;PEHD19952020
484;50;01/01/2008;PEHD;PEHD19952020
485;63;01/01/2008;PVC;PVC19902020
486;63;01/01/2008;PVC;PVC19902020
487;63;01/01/2008;PVC;PVC19902020
488;32;01/01/2008;PVC;PVC19902020
489;50;01/01/2008;PEHD;PEHD19952020
490;50;01/01/2008;PEHD;PEHD19952020
491;50;01/01/2008;PEHD;PEHD19952020
492;50;01/01/2008;PEHD;PEHD19952020
493;50;01/01/2008;PEHD;PEHD19952020
494;50;01/01/2008;PEHD;PEHD19952020
495;90;01/01/2003;PVC;PVC19902020
496;40;01/01/2007;PEHD;PEHD19952020
497;40;01/01/2007;PEHD;PEHD19952020
498;40;01/01/2007;PEHD;PEHD19952020
499;40;01/01/2007;PEHD;PEHD19952020
500;40;01/01/1993;PVC;PVC19902020
501;63;01/01/2006;PVC;PVC19902020
502;63;01/01/2006;PVC;PVC19902020
503;63;01/01/2006;PVC;PVC19902020
504;63;01/01/2006;PVC;PVC19902020
505;315;01/01/2009;PVC;PVC19902020
506;315;01/01/2009;PVC;PVC19902020
507;315;01/01/2009;PVC;PVC19902020
508;315;01/01/2009;PVC;PVC19902020
509;315;01/01/2009;PVC;PVC19902020
510;315;01/01/2009;PVC;PVC19902020
511;315;01/01/2009;PVC;PVC19902020
512;315;01/01/2009;PVC;PVC19902020
513;315;01/01/2009;PVC;PVC19902020
514;315;01/01/2009;PVC;PVC19902020
515;315;01/01/2009;PVC;PVC19902020
516;315;01/01/2009;PVC;PVC19902020
517;315;01/01/2009;PVC;PVC19902020
518;315;01/01/2009;PVC;PVC19902020
519;315;01/01/2009;PVC;PVC19902020
520;315;01/01/2009;PVC;PVC19902020
521;315;01/01/2009;PVC;PVC19902020
522;315;01/01/2009;PVC;PVC19902020
523;315;01/01/2009;PVC;PVC19902020
524;315;01/01/2009;PVC;PVC19902020
525;110;01/01/2009;PVC;PVC19902020
526;110;01/01/2009;PVC;PVC19902020
527;315;01/01/2009;PVC;PVC19902020
528;315;01/01/2009;PVC;PVC19902020
529;315;01/01/2009;PVC;PVC19902020
530;315;01/01/2009;PVC;PVC19902020
531;315;01/01/2009;PVC;PVC19902020
532;315;01/01/2009;PVC;PVC19902020
533;315;01/01/2009;PVC;PVC19902020
534;315;01/01/2009;PVC;PVC19902020
535;315;01/01/2009;PVC;PVC19902020
536;315;01/01/2009;PVC;PVC19902020
537;315;01/01/2009;PVC;PVC19902020
538;315;01/01/2009;PVC;PVC19902020
539;315;01/01/2009;PVC;PVC19902020
540;315;01/01/2009;PVC;PVC19902020
541;315;01/01/2009;PVC;PVC19902020
542;315;01/01/2009;PVC;PVC19902020
543;315;01/01/2009;PVC;PVC19902020
544;315;01/01/2009;PVC;PVC19902020
545;315;01/01/2009;PVC;PVC19902020
546;315;01/01/2009;PVC;PVC19902020
547;0;01/01/2009;INCONNU;r
548;75;01/01/2009;PVC;PVC19902020
549;315;01/01/2009;PVC;PVC19902020
550;315;01/01/2009;PVC;PVC19902020
551;315;01/01/2009;PVC;PVC19902020
552;50;01/01/2006;PEHD;PEHD19952020
553;0;01/01/2007;INCONNU;r
554;0;01/01/2007;INCONNU;r
555;0;01/01/2007;INCONNU;r
556;0;01/01/2007;INCONNU;r
557;0;01/01/2007;INCONNU;r
558;32;01/01/2008;PEHD;PEHD19952020
559;40;01/01/2008;PEHD;PEHD19952020
560;40;01/01/1910;PVC;r
561;40;01/01/1910;PVC;r
562;40;01/01/1910;PVC;r
563;90;01/01/2008;PVC;PVC19902020
564;90;01/01/2008;PVC;PVC19902020
565;90;01/01/2008;PEHD;PEHD19952020
566;90;01/01/2008;PEHD;PEHD19952020
567;90;01/01/2008;PEHD;PEHD19952020
568;90;01/01/2008;PEHD;PEHD19952020
569;90;01/01/2008;PEHD;PEHD19952020
570;90;01/01/2008;PEHD;PEHD19952020
571;50;01/01/2008;PEHD;PEHD19952020
572;90;01/01/2008;PVC;PVC19902020
573;90;01/01/2008;PVC;PVC19902020
574;90;01/01/2008;PVC;PVC19902020
575;90;01/01/2008;PVC;PVC19902020
576;90;01/01/2008;PVC;PVC19902020
577;90;01/01/2008;PVC;PVC19902020
578;40;01/01/2001;PVC;PVC19902020
579;110;01/01/2001;PVC;PVC19902020
580;75;01/01/2001;PVC;PVC19902020
581;160;01/01/2001;PVC;PVC19902020
582;160;01/01/2001;PVC;PVC19902020
583;160;01/01/2001;PVC;PVC19902020
584;160;01/01/2001;PVC;PVC19902020
585;160;01/01/2001;PVC;PVC19902020
586;160;01/01/2001;PVC;PVC19902020
587;160;01/01/2001;PVC;PVC19902020
588;160;01/01/2001;PVC;PVC19902020
589;160;01/01/2001;PVC;PVC19902020
590;40;01/01/2001;PEHD;PEHD19952020
591;160;01/01/2001;PVC;PVC19902020
592;160;01/01/2001;PVC;PVC19902020
593;160;01/01/2001;PVC;PVC19902020
594;160;01/01/2001;PVC;PVC19902020
595;160;01/01/2001;PVC;PVC19902020
596;160;01/01/2001;PVC;PVC19902020
597;160;01/01/2001;PVC;PVC19902020
598;160;01/01/2001;PVC;PVC19902020
599;160;01/01/2001;PVC;PVC19902020
600;160;01/01/2001;PVC;PVC19902020
601;160;01/01/2001;PVC;PVC19902020
602;160;01/01/2001;PVC;PVC19902020
603;160;01/01/2001;PVC;PVC19902020
604;160;01/01/2001;PVC;PVC19902020
605;160;01/01/2001;PVC;PVC19902020
606;160;01/01/2001;PVC;PVC19902020
607;160;01/01/2001;PVC;PVC19902020
608;160;01/01/2001;PVC;PVC19902020
609;160;01/01/2001;PVC;PVC19902020
610;160;01/01/2001;PVC;PVC19902020
611;160;01/01/2001;PVC;PVC19902020
612;160;01/01/2001;PVC;PVC19902020
613;160;01/01/2001;PVC;PVC19902020
614;0;01/01/2001;INCONNU;r
615;110;01/01/2001;PVC;PVC19902020
616;75;01/01/2001;PVC;PVC19902020
617;75;01/01/2001;PVC;PVC19902020
618;75;01/01/2001;PVC;PVC19902020
619;75;01/01/2001;PVC;PVC19902020
620;75;01/01/2001;PVC;PVC19902020
621;160;01/01/2001;INCONNU;r
622;160;01/01/2001;INCONNU;r
623;160;01/01/2001;INCONNU;r
624;160;01/01/2001;INCONNU;r
625;160;01/01/2001;INCONNU;r
626;160;01/01/2001;INCONNU;r
627;160;01/01/2001;INCONNU;r
628;160;01/01/2001;INCONNU;r
629;160;01/01/2001;PVC;PVC19902020
630;160;01/01/2001;INCONNU;r
631;160;01/01/2001;INCONNU;r
632;160;01/01/2001;INCONNU;r
