IDT;DIAMETRE;DDP;MATERIAU;MATAGE
34;300;01/01/1990;FONTEDUCTILE;FONTEDUCTILE19902000
35;300;01/01/1990;FONTEDUCTILE;FONTEDUCTILE19902000
36;300;01/01/1990;FONTEDUCTILE;FONTEDUCTILE19902000
37;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
38;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
39;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
40;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
41;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
42;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
43;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
44;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
45;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
46;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
47;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
48;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
49;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
50;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
51;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
52;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
53;80;01/01/1947;FONTEGRISE;FONTEGRISE19401970
54;100;01/01/1953;FONTEGRISE;FONTEGRISE19401970
55;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
56;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
57;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
58;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
59;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
60;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
61;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
62;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
63;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
64;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
65;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
66;53;01/01/1970;PVC;PVC19701990
67;53;01/01/1970;PVC;PVC19701990
68;53;01/01/1970;PVC;PVC19701990
69;53;01/01/1970;PVC;PVC19701990
70;53;01/01/1970;PVC;PVC19701990
71;53;01/01/1970;PVC;PVC19701990
72;53;01/01/1970;PVC;PVC19701990
73;53;01/01/1970;PVC;PVC19701990
74;53;01/01/1970;PVC;PVC19701990
75;53;01/01/1970;PVC;PVC19701990
76;53;01/01/1970;PVC;PVC19701990
77;53;01/01/1970;PVC;PVC19701990
78;53;01/01/1970;PVC;PVC19701990
79;53;01/01/1970;PVC;PVC19701990
80;53;01/01/1970;PVC;PVC19701990
81;53;01/01/1970;PVC;PVC19701990
82;53;01/01/1970;PVC;PVC19701990
83;53;01/01/1970;PVC;PVC19701990
84;53;01/01/1970;PVC;PVC19701990
85;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
86;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
87;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
88;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
89;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
90;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
91;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
92;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
93;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
94;60;01/01/2001;FONTEDUCTILE;FONTEDUCTILE20002010
95;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
96;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
97;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
98;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
99;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
100;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
101;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
102;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
103;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
104;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
105;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
106;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
107;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
108;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
109;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
110;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
111;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
112;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
113;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
114;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
115;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
116;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
117;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
118;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
119;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
120;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
121;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
122;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
123;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
124;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
125;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
126;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
127;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
128;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
129;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
130;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
131;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
132;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
133;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
134;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
135;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
136;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
137;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
138;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
139;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
140;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
141;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
142;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
143;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
144;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
145;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
146;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
147;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
148;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
149;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
150;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
151;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
152;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
153;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
154;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
155;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
156;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
157;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
158;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
159;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
160;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
161;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
162;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
163;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
164;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
165;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
166;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
167;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
168;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
169;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
170;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
171;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
172;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
173;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
174;63;01/01/1970;PEHD;PEHD19581995
175;63;01/01/1970;PEHD;PEHD19581995
176;63;01/01/1970;PEHD;PEHD19581995
177;63;01/01/1970;PEHD;PEHD19581995
178;63;01/01/1970;PEHD;PEHD19581995
179;63;01/01/1970;PEHD;PEHD19581995
180;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
181;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
182;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
183;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
184;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
185;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
186;63;01/01/1970;PEHD;PEHD19581995
187;63;01/01/1970;PEHD;PEHD19581995
188;63;01/01/1970;PEHD;PEHD19581995
189;63;01/01/1970;PEHD;PEHD19581995
190;63;01/01/1970;PEHD;PEHD19581995
191;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
192;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
193;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
194;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
195;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
196;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
197;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
198;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
199;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
200;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
201;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
202;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
203;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
204;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
205;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
206;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
207;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
208;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
209;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
210;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
211;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
212;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
213;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
214;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
215;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
216;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
217;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
218;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
219;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
220;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
221;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
222;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
223;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
224;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
225;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
226;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
227;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
228;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
229;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
230;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
231;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
232;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
233;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
234;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
235;100;01/01/2006;FONTEDUCTILE;FONTEDUCTILE20002010
236;100;01/01/2006;FONTEDUCTILE;FONTEDUCTILE20002010
237;100;01/01/2006;FONTEDUCTILE;FONTEDUCTILE20002010
238;100;01/01/2006;FONTEDUCTILE;FONTEDUCTILE20002010
239;100;01/01/2006;FONTEDUCTILE;FONTEDUCTILE20002010
240;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
241;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
242;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
243;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
244;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
245;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
246;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
247;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
248;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
249;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
250;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
251;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
252;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
253;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
254;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
255;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
256;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
257;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
258;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
259;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
260;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
261;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
262;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
263;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
264;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
265;250;01/01/1989;FONTEDUCTILE;FONTEDUCTILE19801990
266;250;01/01/1989;FONTEDUCTILE;FONTEDUCTILE19801990
267;250;01/01/1989;FONTEDUCTILE;FONTEDUCTILE19801990
268;250;01/01/1999;FONTEDUCTILE;FONTEDUCTILE19902000
269;250;01/01/1999;FONTEDUCTILE;FONTEDUCTILE19902000
270;150;01/01/1999;FONTEDUCTILE;FONTEDUCTILE19902000
271;150;01/01/1999;FONTEDUCTILE;FONTEDUCTILE19902000
272;150;01/01/1999;FONTEDUCTILE;FONTEDUCTILE19902000
273;150;01/01/1999;FONTEDUCTILE;FONTEDUCTILE19902000
274;150;01/01/1999;FONTEDUCTILE;FONTEDUCTILE19902000
275;150;01/01/1999;FONTEDUCTILE;FONTEDUCTILE19902000
276;150;01/01/1999;FONTEDUCTILE;FONTEDUCTILE19902000
277;150;01/01/1999;FONTEDUCTILE;FONTEDUCTILE19902000
278;150;01/01/1999;FONTEDUCTILE;FONTEDUCTILE19902000
279;150;01/01/1999;FONTEDUCTILE;FONTEDUCTILE19902000
280;150;01/01/1999;FONTEDUCTILE;FONTEDUCTILE19902000
281;150;01/01/1999;FONTEDUCTILE;FONTEDUCTILE19902000
282;125;01/01/1999;FONTEDUCTILE;FONTEDUCTILE19902000
283;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
284;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
285;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
286;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
287;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
288;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
289;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
290;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
291;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
292;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
293;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
294;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
295;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
296;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
297;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
298;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
299;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
300;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
301;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
302;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
303;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
304;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
305;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
306;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
307;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
308;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
309;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
310;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
311;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
312;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
313;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
314;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
315;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
316;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
317;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
318;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
319;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
320;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
321;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
322;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
323;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
324;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
325;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
326;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
327;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
328;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
329;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
330;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
331;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
332;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
333;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
334;200;01/01/1950;FONTEGRISE;FONTEGRISE19401970
335;200;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
336;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
337;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
338;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
339;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
340;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
341;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
342;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
343;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
344;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
345;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
346;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
347;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
348;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
349;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
350;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
351;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
352;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
353;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
354;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
355;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
356;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
357;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
358;60;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
359;60;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
360;60;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
361;60;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
362;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
363;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
364;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
365;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
366;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
367;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
368;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
369;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
370;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
371;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
372;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
373;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
374;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
375;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
376;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
377;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
378;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
379;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
380;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
381;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
382;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
383;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
384;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
385;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
386;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
387;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
388;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
389;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
390;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
391;80;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
392;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
393;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
394;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
395;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
396;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
397;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
398;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
399;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
400;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
401;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
402;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
403;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
404;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
405;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
406;80;01/01/1950;FONTEGRISE;FONTEGRISE19401970
407;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
408;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
