IDT;DIAMETRE;DDP;MATERIAU;MATAGE
49;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
50;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
51;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
52;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
53;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
54;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
55;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
56;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
57;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
58;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
59;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
60;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
61;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
62;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
63;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
64;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
65;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
66;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
67;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
68;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
69;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
70;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
71;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
72;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
73;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
74;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
75;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
76;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
77;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
78;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
79;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
80;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
81;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
82;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
83;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
84;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
85;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
86;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
87;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
88;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
89;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
90;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
91;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
92;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
93;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
94;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
95;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
96;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
97;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
98;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
99;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
100;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
101;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
102;150;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
103;100;01/01/1975;FONTEDUCTILE;FONTEDUCTILE19661980
104;100;01/01/1975;FONTEDUCTILE;FONTEDUCTILE19661980
105;100;01/01/1975;FONTEDUCTILE;FONTEDUCTILE19661980
106;100;01/01/1975;FONTEDUCTILE;FONTEDUCTILE19661980
107;100;01/01/1975;FONTEDUCTILE;FONTEDUCTILE19661980
108;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
109;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
110;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
111;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
112;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
113;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
114;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
115;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
116;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
117;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
118;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
119;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
120;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
121;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
122;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
123;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
124;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
125;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
126;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
127;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
128;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
129;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
130;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
131;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
132;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
133;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
134;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
135;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
136;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
137;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
138;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
139;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
140;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
141;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
142;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
143;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
144;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
145;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
146;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
147;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
148;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
149;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
150;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
151;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
152;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
153;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
154;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
155;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
156;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
157;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
158;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
159;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
160;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
161;0;01/01/1950;INCONNU;r
162;0;01/01/1950;INCONNU;r
163;0;01/01/1950;INCONNU;r
164;0;01/01/1950;INCONNU;r
165;0;01/01/1950;INCONNU;r
166;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
167;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
168;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
169;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
170;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
171;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
172;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
173;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
174;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
175;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
176;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
177;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
178;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
179;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
180;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
181;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
182;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
183;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
184;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
185;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
186;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
187;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
188;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
189;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
190;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
191;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
192;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
193;150;01/01/1950;FONTEGRISE;FONTEGRISE19401970
194;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
195;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
196;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
197;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
198;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
199;60;01/01/1950;FONTEGRISE;FONTEGRISE19401970
200;100;01/01/1980;FONTEDUCTILE;FONTEDUCTILE19801990
201;100;01/01/2007;FONTEDUCTILE;FONTEDUCTILE20002010
202;100;01/01/2007;FONTEDUCTILE;FONTEDUCTILE20002010
203;100;01/01/2007;FONTEDUCTILE;FONTEDUCTILE20002010
204;100;01/01/2007;FONTEDUCTILE;FONTEDUCTILE20002010
205;100;01/01/2007;FONTEDUCTILE;FONTEDUCTILE20002010
206;100;01/01/2007;FONTEDUCTILE;FONTEDUCTILE20002010
207;100;01/01/2007;FONTEDUCTILE;FONTEDUCTILE20002010
208;100;01/01/2007;FONTEDUCTILE;FONTEDUCTILE20002010
209;100;01/01/2007;FONTEDUCTILE;FONTEDUCTILE20002010
210;100;01/01/2007;FONTEDUCTILE;FONTEDUCTILE20002010
211;100;01/01/2007;FONTEDUCTILE;FONTEDUCTILE20002010
212;100;01/01/2007;FONTEDUCTILE;FONTEDUCTILE20002010
213;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
214;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
215;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
216;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
217;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
218;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
219;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
220;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
221;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
222;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
223;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
224;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
225;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
226;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
227;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
228;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
229;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
230;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
231;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
232;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
233;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
234;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
235;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
236;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
237;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
238;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
239;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
240;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
241;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
242;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
243;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
244;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
245;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
246;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
247;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
248;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
249;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
250;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
251;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
252;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
253;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
254;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
255;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
256;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
257;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
258;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
259;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
260;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
261;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
262;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
263;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
264;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
265;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
266;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
267;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
268;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
269;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
270;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
271;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
272;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
273;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
274;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
275;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
276;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
277;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
278;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
279;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
280;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
281;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
282;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
283;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
284;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
285;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
286;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
287;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
288;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
289;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
290;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
291;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
292;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
293;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
294;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
295;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
296;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
297;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
298;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
299;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
300;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
301;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
302;150;01/01/2005;FONTEDUCTILE;FONTEDUCTILE20002010
303;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
304;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
305;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
306;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
307;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
308;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
309;100;01/01/1970;FONTEDUCTILE;FONTEDUCTILE19661980
310;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
311;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
312;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
313;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
314;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
315;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
316;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
317;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
318;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
319;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
320;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
321;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
322;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
323;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
324;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
325;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
326;125;01/01/1950;FONTEGRISE;FONTEGRISE19401970
327;100;01/01/2002;FONTEDUCTILE;FONTEDUCTILE20002010
328;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
329;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
330;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
331;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
332;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
333;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
334;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
335;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
336;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
337;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
338;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
339;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
340;150;01/01/2013;FONTEDUCTILE;FONTEDUCTILE20102020
341;150;01/01/2013;FONTEDUCTILE;FONTEDUCTILE20102020
342;150;01/01/2013;FONTEDUCTILE;FONTEDUCTILE20102020
343;150;01/01/2013;FONTEDUCTILE;FONTEDUCTILE20102020
344;150;01/01/2013;FONTEDUCTILE;FONTEDUCTILE20102020
345;150;01/01/2013;FONTEDUCTILE;FONTEDUCTILE20102020
346;150;01/01/2013;FONTEDUCTILE;FONTEDUCTILE20102020
347;150;01/01/2013;FONTEDUCTILE;FONTEDUCTILE20102020
348;150;01/01/2013;FONTEDUCTILE;FONTEDUCTILE20102020
349;150;01/01/2013;FONTEDUCTILE;FONTEDUCTILE20102020
350;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
351;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
352;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
353;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
354;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
355;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
356;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
357;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
358;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
359;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
360;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
361;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
362;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
363;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
364;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
365;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
366;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
367;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
368;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
369;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
370;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
371;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
372;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
373;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
374;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
375;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
376;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
377;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
378;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
379;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
380;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
381;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
382;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
383;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
384;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
385;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
386;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
387;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
388;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
389;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
390;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
391;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
392;60;01/01/2013;FONTEDUCTILE;FONTEDUCTILE20102020
393;60;01/01/2013;FONTEDUCTILE;FONTEDUCTILE20102020
394;60;01/01/2013;FONTEDUCTILE;FONTEDUCTILE20102020
395;60;01/01/2013;FONTEDUCTILE;FONTEDUCTILE20102020
396;60;01/01/2013;FONTEDUCTILE;FONTEDUCTILE20102020
397;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
398;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
399;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
400;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
401;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
402;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
403;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
404;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
405;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
406;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
407;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
408;100;01/01/1950;FONTEGRISE;FONTEGRISE19401970
