IDT;DIAMETRE;DDP;MATERIAU;MATAGE
65;50;01/01/1900;PVC;r
66;50;01/01/1900;PVC;r
67;50;01/01/1900;PVC;r
68;40;01/01/1900;PVC;r
69;40;01/01/1900;PVC;r
70;40;01/01/1900;PVC;r
71;40;01/01/1900;PVC;r
72;40;01/01/1900;PVC;r
73;40;01/01/1900;PVC;r
74;40;01/01/1900;PVC;r
75;40;01/01/1900;PVC;r
76;40;01/01/1900;PVC;r
77;40;01/01/1900;PVC;r
78;40;01/01/1900;PVC;r
79;40;01/01/1900;PVC;r
80;40;01/01/1900;PVC;r
81;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
82;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
83;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
84;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
85;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
86;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
87;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
88;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
89;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
90;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
91;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
92;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
93;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
94;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
95;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
96;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
97;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
98;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
99;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
100;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
101;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
102;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
103;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
104;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
105;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
106;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
107;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
108;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
109;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
110;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
111;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
112;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
113;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
114;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
115;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
116;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
117;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
118;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
119;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
120;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
121;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
122;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
123;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
124;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
125;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
126;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
127;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
128;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
129;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
130;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
131;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
132;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
133;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
134;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
135;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
136;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
137;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
138;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
139;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
140;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
141;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
142;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
143;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
144;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
145;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
146;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
147;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
148;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
149;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
150;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
151;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
152;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
153;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
154;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
155;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
156;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
157;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
158;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
159;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
160;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
161;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
162;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
163;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
164;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
165;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
166;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
167;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
168;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
169;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
170;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
171;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
172;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
173;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
174;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
175;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
176;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
177;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
178;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
179;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
180;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
181;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
182;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
183;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
184;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
185;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
186;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
187;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
188;150;01/01/1900;FONTEGRISE;FONTEGRISE19001930
189;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
190;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
191;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
192;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
193;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
194;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
195;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
196;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
197;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
198;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
199;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
200;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
201;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
202;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
203;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
204;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
205;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
206;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
207;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
208;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
209;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
210;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
211;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
212;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
213;150;01/01/2004;FONTEDUCTILE;FONTEDUCTILE20002010
214;110;01/01/2000;PVC;PVC19902020
215;110;01/01/2000;PVC;PVC19902020
216;110;01/01/2000;PVC;PVC19902020
217;110;01/01/2000;PVC;PVC19902020
218;110;01/01/2000;PVC;PVC19902020
219;110;01/01/2000;PVC;PVC19902020
220;40;01/01/1984;PVC;PVC19701990
221;40;01/01/1984;PVC;PVC19701990
222;40;01/01/1984;PVC;PVC19701990
223;40;01/01/1984;PVC;PVC19701990
224;40;01/01/1984;PVC;PVC19701990
225;40;01/01/1984;PVC;PVC19701990
226;40;01/01/1984;PVC;PVC19701990
227;40;01/01/1984;PVC;PVC19701990
228;40;01/01/1984;PVC;PVC19701990
229;40;01/01/1984;PVC;PVC19701990
230;40;01/01/1984;PVC;PVC19701990
231;40;01/01/1984;PVC;PVC19701990
232;40;01/01/1984;PVC;PVC19701990
233;40;01/01/1984;PVC;PVC19701990
234;40;01/01/1984;PVC;PVC19701990
235;40;01/01/1984;PVC;PVC19701990
236;40;01/01/1984;PVC;PVC19701990
237;40;01/01/1984;PVC;PVC19701990
238;40;01/01/1984;PVC;PVC19701990
239;40;01/01/1984;PVC;PVC19701990
240;40;01/01/1984;PVC;PVC19701990
241;40;01/01/1984;PVC;PVC19701990
242;40;01/01/1984;PVC;PVC19701990
243;40;01/01/1984;PVC;PVC19701990
244;40;01/01/1984;PVC;PVC19701990
245;40;01/01/1984;PVC;PVC19701990
246;50;01/01/1995;PVC;PVC19902020
247;50;01/01/1995;PVC;PVC19902020
248;50;01/01/1995;PVC;PVC19902020
249;50;01/01/1995;PVC;PVC19902020
250;50;01/01/1995;PVC;PVC19902020
251;50;01/01/1995;PVC;PVC19902020
252;50;01/01/1995;PVC;PVC19902020
253;50;01/01/1995;PVC;PVC19902020
254;50;01/01/1995;PVC;PVC19902020
255;50;01/01/1995;PVC;PVC19902020
256;50;01/01/1995;PVC;PVC19902020
257;50;01/01/1995;PVC;PVC19902020
258;50;01/01/1995;PVC;PVC19902020
259;50;01/01/1995;PVC;PVC19902020
260;50;01/01/1995;PVC;PVC19902020
261;50;01/01/1995;PVC;PVC19902020
262;50;01/01/1995;PVC;PVC19902020
263;50;01/01/1995;PVC;PVC19902020
264;50;01/01/1995;PVC;PVC19902020
265;50;01/01/1995;PVC;PVC19902020
266;50;01/01/1995;PVC;PVC19902020
267;50;01/01/1995;PVC;PVC19902020
268;50;01/01/1995;PVC;PVC19902020
269;50;01/01/1995;PVC;PVC19902020
270;50;01/01/1995;PVC;PVC19902020
271;50;01/01/1995;PVC;PVC19902020
272;50;01/01/1995;PVC;PVC19902020
273;50;01/01/1995;PVC;PVC19902020
274;50;01/01/1995;PVC;PVC19902020
275;50;01/01/1995;PVC;PVC19902020
276;50;01/01/1995;PVC;PVC19902020
277;50;01/01/1995;PVC;PVC19902020
278;50;01/01/1995;PVC;PVC19902020
279;50;01/01/1995;PVC;PVC19902020
280;50;01/01/1995;PVC;PVC19902020
281;50;01/01/1995;PVC;PVC19902020
282;50;01/01/1995;PVC;PVC19902020
283;50;01/01/1995;PVC;PVC19902020
284;50;01/01/1995;PVC;PVC19902020
285;50;01/01/1995;PVC;PVC19902020
286;50;01/01/1995;PVC;PVC19902020
287;50;01/01/1995;PVC;PVC19902020
288;50;01/01/1995;PVC;PVC19902020
289;50;01/01/1995;PVC;PVC19902020
290;50;01/01/1995;PVC;PVC19902020
291;50;01/01/1995;PVC;PVC19902020
292;50;01/01/1995;PVC;PVC19902020
293;50;01/01/1995;PVC;PVC19902020
294;50;01/01/1995;PVC;PVC19902020
295;50;01/01/1995;PVC;PVC19902020
296;50;01/01/1995;PVC;PVC19902020
297;50;01/01/1995;PVC;PVC19902020
298;50;01/01/1995;PVC;PVC19902020
299;50;01/01/1995;PVC;PVC19902020
300;50;01/01/1995;PVC;PVC19902020
301;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
302;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
303;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
304;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
305;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
306;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
307;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
308;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
309;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
310;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
311;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
312;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
313;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
314;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
315;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
316;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
317;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
318;80;01/01/1900;FONTEGRISE;FONTEGRISE19001930
319;50;01/01/1966;PVC;PVC19481970
320;50;01/01/1966;PVC;PVC19481970
321;50;01/01/1966;PVC;PVC19481970
322;50;01/01/1966;PVC;PVC19481970
323;50;01/01/1966;PVC;PVC19481970
324;50;01/01/1966;PVC;PVC19481970
325;50;01/01/1966;PVC;PVC19481970
326;50;01/01/1966;PVC;PVC19481970
327;50;01/01/1966;PVC;PVC19481970
328;50;01/01/1966;PVC;PVC19481970
329;50;01/01/1966;PVC;PVC19481970
330;50;01/01/1966;PVC;PVC19481970
331;50;01/01/1966;PVC;PVC19481970
332;50;01/01/1966;PVC;PVC19481970
333;50;01/01/1966;PVC;PVC19481970
334;50;01/01/1966;PVC;PVC19481970
335;50;01/01/1966;PVC;PVC19481970
336;50;01/01/1966;PVC;PVC19481970
337;50;01/01/1966;PVC;PVC19481970
338;50;01/01/1966;PVC;PVC19481970
339;50;01/01/1966;PVC;PVC19481970
340;50;01/01/1966;PVC;PVC19481970
341;50;01/01/1966;PVC;PVC19481970
342;50;01/01/1966;PVC;PVC19481970
343;50;01/01/1966;PVC;PVC19481970
344;50;01/01/1966;PVC;PVC19481970
345;50;01/01/1966;PVC;PVC19481970
346;50;01/01/1966;PVC;PVC19481970
347;50;01/01/1966;PVC;PVC19481970
348;50;01/01/1966;PVC;PVC19481970
349;50;01/01/1966;PVC;PVC19481970
350;50;01/01/1966;PVC;PVC19481970
351;50;01/01/1966;PVC;PVC19481970
352;50;01/01/1966;PVC;PVC19481970
353;50;01/01/1966;PVC;PVC19481970
354;50;01/01/1966;PVC;PVC19481970
355;50;01/01/1966;PVC;PVC19481970
356;50;01/01/1966;PVC;PVC19481970
357;50;01/01/1966;PVC;PVC19481970
358;50;01/01/1966;PVC;PVC19481970
359;50;01/01/1966;PVC;PVC19481970
360;50;01/01/1966;PVC;PVC19481970
361;50;01/01/1966;PVC;PVC19481970
362;50;01/01/1966;PVC;PVC19481970
363;50;01/01/1966;PVC;PVC19481970
364;50;01/01/1966;PVC;PVC19481970
365;50;01/01/1966;PVC;PVC19481970
366;110;01/01/1990;PVC;PVC19902020
367;110;01/01/1990;PVC;PVC19902020
368;110;01/01/1990;PVC;PVC19902020
369;110;01/01/1990;PVC;PVC19902020
370;110;01/01/1990;PVC;PVC19902020
371;110;01/01/1990;PVC;PVC19902020
372;110;01/01/1990;PVC;PVC19902020
373;110;01/01/1990;PVC;PVC19902020
374;110;01/01/1990;PVC;PVC19902020
375;110;01/01/1990;PVC;PVC19902020
376;110;01/01/1990;PVC;PVC19902020
377;110;01/01/1990;PVC;PVC19902020
378;110;01/01/1990;PVC;PVC19902020
379;110;01/01/1990;PVC;PVC19902020
380;110;01/01/1990;PVC;PVC19902020
381;110;01/01/1990;PVC;PVC19902020
382;110;01/01/1990;PVC;PVC19902020
383;110;01/01/1990;PVC;PVC19902020
384;110;01/01/1990;PVC;PVC19902020
385;110;01/01/1990;PVC;PVC19902020
386;110;01/01/1990;PVC;PVC19902020
387;110;01/01/1990;PVC;PVC19902020
388;110;01/01/1990;PVC;PVC19902020
389;110;01/01/1990;PVC;PVC19902020
390;110;01/01/1990;PVC;PVC19902020
391;110;01/01/1990;PVC;PVC19902020
392;110;01/01/1990;PVC;PVC19902020
393;110;01/01/1990;PVC;PVC19902020
394;110;01/01/1990;PVC;PVC19902020
395;110;01/01/1990;PVC;PVC19902020
396;110;01/01/1990;PVC;PVC19902020
397;110;01/01/1990;PVC;PVC19902020
398;110;01/01/1990;PVC;PVC19902020
399;110;01/01/1990;PVC;PVC19902020
400;110;01/01/1990;PVC;PVC19902020
401;110;01/01/1990;PVC;PVC19902020
402;110;01/01/1990;PVC;PVC19902020
403;110;01/01/1990;PVC;PVC19902020
404;110;01/01/1990;PVC;PVC19902020
405;110;01/01/1990;PVC;PVC19902020
406;110;01/01/1990;PVC;PVC19902020
407;110;01/01/1990;PVC;PVC19902020
408;110;01/01/1990;PVC;PVC19902020
409;110;01/01/1990;PVC;PVC19902020
410;110;01/01/1990;PVC;PVC19902020
411;110;01/01/1990;PVC;PVC19902020
412;110;01/01/1990;PVC;PVC19902020
413;110;01/01/1990;PVC;PVC19902020
414;110;01/01/1990;PVC;PVC19902020
415;110;01/01/1990;PVC;PVC19902020
416;110;01/01/1990;PVC;PVC19902020
417;110;01/01/1990;PVC;PVC19902020
418;110;01/01/1990;PVC;PVC19902020
419;110;01/01/1990;PVC;PVC19902020
420;110;01/01/1990;PVC;PVC19902020
421;110;01/01/1990;PVC;PVC19902020
422;110;01/01/1990;PVC;PVC19902020
423;110;01/01/1990;PVC;PVC19902020
424;110;01/01/1990;PVC;PVC19902020
425;110;01/01/1990;PVC;PVC19902020
426;110;01/01/1990;PVC;PVC19902020
427;110;01/01/1990;PVC;PVC19902020
428;110;01/01/1990;PVC;PVC19902020
429;110;01/01/1990;PVC;PVC19902020
430;110;01/01/1990;PVC;PVC19902020
431;110;01/01/1990;PVC;PVC19902020
432;110;01/01/1990;PVC;PVC19902020
433;110;01/01/1990;PVC;PVC19902020
434;110;01/01/1990;PVC;PVC19902020
435;110;01/01/1990;PVC;PVC19902020
436;110;01/01/1990;PVC;PVC19902020
437;110;01/01/1990;PVC;PVC19902020
438;110;01/01/1990;PVC;PVC19902020
439;110;01/01/1990;PVC;PVC19902020
440;110;01/01/1990;PVC;PVC19902020
441;110;01/01/1990;PVC;PVC19902020
442;110;01/01/1990;PVC;PVC19902020
443;110;01/01/1990;PVC;PVC19902020
444;110;01/01/1990;PVC;PVC19902020
445;110;01/01/1990;PVC;PVC19902020
446;110;01/01/1990;PVC;PVC19902020
447;110;01/01/1990;PVC;PVC19902020
448;110;01/01/1990;PVC;PVC19902020
449;110;01/01/1990;PVC;PVC19902020
450;110;01/01/1990;PVC;PVC19902020
451;110;01/01/1990;PVC;PVC19902020
452;110;01/01/1990;PVC;PVC19902020
453;110;01/01/1990;PVC;PVC19902020
454;110;01/01/1990;PVC;PVC19902020
455;110;01/01/1990;PVC;PVC19902020
456;110;01/01/1990;PVC;PVC19902020
457;110;01/01/1990;PVC;PVC19902020
458;110;01/01/1990;PVC;PVC19902020
459;110;01/01/1990;PVC;PVC19902020
460;75;01/01/1900;PVC;r
461;75;01/01/1900;PVC;r
462;75;01/01/1900;PVC;r
463;75;01/01/1900;PVC;r
464;75;01/01/1900;PVC;r
465;75;01/01/1900;PVC;r
466;75;01/01/1900;PVC;r
467;75;01/01/1900;PVC;r
468;75;01/01/1900;PVC;r
469;75;01/01/1900;PVC;r
470;75;01/01/1900;PVC;r
471;75;01/01/1900;PVC;r
472;75;01/01/1900;PVC;r
473;75;01/01/1900;PVC;r
474;75;01/01/1900;PVC;r
475;75;01/01/1900;PVC;r
476;75;01/01/1900;PVC;r
477;75;01/01/1900;PVC;r
478;75;01/01/1900;PVC;r
479;75;01/01/1900;PVC;r
480;75;01/01/1900;PVC;r
481;75;01/01/1900;PVC;r
482;75;01/01/1900;PVC;r
483;75;01/01/1900;PVC;r
484;75;01/01/1900;PVC;r
485;75;01/01/1900;PVC;r
486;75;01/01/1900;PVC;r
487;75;01/01/1900;PVC;r
488;75;01/01/1900;PVC;r
489;75;01/01/1900;PVC;r
490;75;01/01/1900;PVC;r
491;75;01/01/1900;PVC;r
492;75;01/01/1900;PVC;r
493;75;01/01/1900;PVC;r
494;75;01/01/1900;PVC;r
495;63;01/01/1969;INCONNU;r
496;110;01/01/2006;PVC;PVC19902020
497;50;01/01/2007;PEHD;PEHD19952020
498;50;01/01/2007;PEHD;PEHD19952020
499;50;01/01/2007;PEHD;PEHD19952020
500;125;01/01/2008;FONTEDUCTILE;FONTEDUCTILE20002010
501;125;01/01/2008;FONTEDUCTILE;FONTEDUCTILE20002010
502;125;01/01/2008;FONTEDUCTILE;FONTEDUCTILE20002010
503;125;01/01/2008;FONTEDUCTILE;FONTEDUCTILE20002010
504;125;01/01/2008;FONTEDUCTILE;FONTEDUCTILE20002010
505;125;01/01/2008;FONTEDUCTILE;FONTEDUCTILE20002010
506;150;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
507;150;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
508;100;01/01/1983;FONTEDUCTILE;FONTEDUCTILE19801990
509;100;01/01/1989;FONTEDUCTILE;FONTEDUCTILE19801990
510;110;01/01/1999;PVC;PVC19902020
511;63;01/01/2007;PVC;PVC19902020
512;63;01/01/2007;PVC;PVC19902020
513;63;01/01/2007;PVC;PVC19902020
514;63;01/01/2007;PVC;PVC19902020
515;63;01/01/2007;PVC;PVC19902020
516;63;01/01/2008;PVC;PVC19902020
517;63;01/01/2008;PVC;PVC19902020
518;63;01/01/2008;PVC;PVC19902020
519;63;01/01/2008;PVC;PVC19902020
520;63;01/01/2008;PVC;PVC19902020
521;90;01/01/1974;PVC;PVC19701990
522;90;01/01/1974;PVC;PVC19701990
523;90;01/01/1974;PVC;PVC19701990
524;90;01/01/1974;PVC;PVC19701990
525;90;01/01/1974;PVC;PVC19701990
526;90;01/01/1974;PVC;PVC19701990
527;90;01/01/1974;PVC;PVC19701990
528;90;01/01/1974;PVC;PVC19701990
529;90;01/01/1974;PVC;PVC19701990
530;90;01/01/1974;PVC;PVC19701990
531;160;01/01/2009;PVC;PVC19902020
532;160;01/01/2009;PVC;PVC19902020
533;160;01/01/2009;PVC;PVC19902020
534;160;01/01/2009;PVC;PVC19902020
535;160;01/01/2009;PVC;PVC19902020
536;160;01/01/2009;PVC;PVC19902020
537;160;01/01/2009;PVC;PVC19902020
538;500;01/01/1991;FONTEDUCTILE;FONTEDUCTILE19902000
539;80;01/01/1967;FONTEGRISE;FONTEGRISE19401970
540;80;01/01/1967;FONTEGRISE;FONTEGRISE19401970
541;63;01/01/1979;PVC;PVC19701990
542;40;01/01/1974;PVC;PVC19701990
543;40;01/01/1972;PVC;PVC19701990
544;40;01/01/1972;PVC;PVC19701990
545;40;01/01/1972;PVC;PVC19701990
546;160;01/01/2004;PEHD;PEHD19952020
547;75;01/01/2004;PEHD;PEHD19952020
