IDT;DIAMETRE;DDP;MATERIAU;MATAGE
164;80;01/01/1971;BONNA;BONNA19651975
165;80;01/01/1971;BONNA;BONNA19651975
166;80;01/01/1971;BONNA;BONNA19651975
167;80;01/01/1971;BONNA;BONNA19651975
168;80;01/01/1971;BONNA;BONNA19651975
169;80;01/01/1971;BONNA;BONNA19651975
170;80;01/01/1971;BONNA;BONNA19651975
171;80;01/01/1971;BONNA;BONNA19651975
172;80;01/01/1971;BONNA;BONNA19651975
173;80;01/01/1971;BONNA;BONNA19651975
174;80;01/01/1971;BONNA;BONNA19651975
175;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
176;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
177;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
178;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
179;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
180;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
181;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
182;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
183;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
184;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
185;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
186;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
187;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
188;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
189;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
190;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
191;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
192;200;01/01/1965;FONTEGRISE;FONTEGRISE19401970
193;200;01/01/1965;FONTEGRISE;FONTEGRISE19401970
194;200;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
195;400;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
196;600;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
197;600;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
198;600;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
199;600;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
200;600;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
201;600;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
202;600;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
203;600;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
204;600;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
205;200;01/01/1971;BONNA;BONNA19651975
206;200;01/01/1960;BONNA;BONNA18001965
207;150;01/01/1960;BONNA;BONNA18001965
208;150;01/01/1960;BONNA;BONNA18001965
209;150;01/01/1960;BONNA;BONNA18001965
210;150;01/01/1960;BONNA;BONNA18001965
211;150;01/01/1960;BONNA;BONNA18001965
212;150;01/01/1960;BONNA;BONNA18001965
213;150;01/01/1960;BONNA;BONNA18001965
214;150;01/01/1960;BONNA;BONNA18001965
215;150;01/01/1960;BONNA;BONNA18001965
216;150;01/01/1960;BONNA;BONNA18001965
217;150;01/01/1960;BONNA;BONNA18001965
218;150;01/01/1960;BONNA;BONNA18001965
219;150;01/01/1960;BONNA;BONNA18001965
220;150;01/01/1960;BONNA;BONNA18001965
221;150;01/01/1960;BONNA;BONNA18001965
222;150;01/01/1960;BONNA;BONNA18001965
223;150;01/01/1960;BONNA;BONNA18001965
224;150;01/01/1960;BONNA;BONNA18001965
225;150;01/01/1960;BONNA;BONNA18001965
226;150;01/01/1960;BONNA;BONNA18001965
227;150;01/01/1960;BONNA;BONNA18001965
228;150;01/01/1960;BONNA;BONNA18001965
229;150;01/01/1960;BONNA;BONNA18001965
230;150;01/01/1960;BONNA;BONNA18001965
231;150;01/01/1960;BONNA;BONNA18001965
232;150;01/01/1960;BONNA;BONNA18001965
233;150;01/01/1960;BONNA;BONNA18001965
234;150;01/01/1960;BONNA;BONNA18001965
235;150;01/01/1960;BONNA;BONNA18001965
236;150;01/01/1960;BONNA;BONNA18001965
237;150;01/01/1960;BONNA;BONNA18001965
238;150;01/01/1960;BONNA;BONNA18001965
239;150;01/01/1960;BONNA;BONNA18001965
240;150;01/01/1960;BONNA;BONNA18001965
241;150;01/01/1960;BONNA;BONNA18001965
242;150;01/01/1960;BONNA;BONNA18001965
243;150;01/01/1960;BONNA;BONNA18001965
244;150;01/01/1960;BONNA;BONNA18001965
245;150;01/01/1960;BONNA;BONNA18001965
246;150;01/01/1960;BONNA;BONNA18001965
247;150;01/01/1960;BONNA;BONNA18001965
248;150;01/01/1960;BONNA;BONNA18001965
249;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
250;0;01/01/1965;FONTEGRISE;FONTEGRISE19401970
251;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
252;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
253;0;01/01/1965;INCONNU;r
254;300;01/01/1965;FONTEGRISE;FONTEGRISE19401970
255;0;01/01/1965;INCONNU;r
256;500;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
257;500;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
258;200;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
259;125;01/01/1982;PVC;PVC19701990
260;125;01/01/1982;PVC;PVC19701990
261;125;01/01/1982;PVC;PVC19701990
262;125;01/01/1982;PVC;PVC19701990
263;125;01/01/1982;PVC;PVC19701990
264;125;01/01/1982;PVC;PVC19701990
265;125;01/01/1982;PVC;PVC19701990
266;200;01/01/1971;BONNA;BONNA19651975
267;200;01/01/1971;BONNA;BONNA19651975
268;200;01/01/1971;BONNA;BONNA19651975
269;200;01/01/1971;BONNA;BONNA19651975
270;200;01/01/1971;BONNA;BONNA19651975
271;200;01/01/1971;BONNA;BONNA19651975
272;200;01/01/1971;BONNA;BONNA19651975
273;200;01/01/1971;BONNA;BONNA19651975
274;200;01/01/1971;BONNA;BONNA19651975
275;200;01/01/1971;BONNA;BONNA19651975
276;200;01/01/1971;BONNA;BONNA19651975
277;200;01/01/1971;BONNA;BONNA19651975
278;200;01/01/1971;BONNA;BONNA19651975
279;200;01/01/1971;BONNA;BONNA19651975
280;200;01/01/1971;BONNA;BONNA19651975
281;200;01/01/1971;BONNA;BONNA19651975
282;200;01/01/1971;BONNA;BONNA19651975
283;200;01/01/1971;BONNA;BONNA19651975
284;200;01/01/1971;BONNA;BONNA19651975
285;200;01/01/1971;BONNA;BONNA19651975
286;200;01/01/1971;BONNA;BONNA19651975
287;200;01/01/1971;BONNA;BONNA19651975
288;200;01/01/1971;BONNA;BONNA19651975
289;200;01/01/1971;BONNA;BONNA19651975
290;200;01/01/1971;BONNA;BONNA19651975
291;200;01/01/1971;BONNA;BONNA19651975
292;200;01/01/1971;BONNA;BONNA19651975
293;200;01/01/1971;BONNA;BONNA19651975
294;200;01/01/1971;BONNA;BONNA19651975
295;200;01/01/1971;BONNA;BONNA19651975
296;200;01/01/1971;BONNA;BONNA19651975
297;200;01/01/1971;BONNA;BONNA19651975
298;200;01/01/1971;BONNA;BONNA19651975
299;200;01/01/1971;BONNA;BONNA19651975
300;200;01/01/1971;BONNA;BONNA19651975
301;200;01/01/1971;BONNA;BONNA19651975
302;200;01/01/1971;BONNA;BONNA19651975
303;200;01/01/1971;BONNA;BONNA19651975
304;200;01/01/1971;BONNA;BONNA19651975
305;200;01/01/1971;BONNA;BONNA19651975
306;200;01/01/1971;BONNA;BONNA19651975
307;200;01/01/1971;BONNA;BONNA19651975
308;200;01/01/1971;BONNA;BONNA19651975
309;200;01/01/1971;BONNA;BONNA19651975
310;200;01/01/1971;BONNA;BONNA19651975
311;200;01/01/1971;BONNA;BONNA19651975
312;200;01/01/1971;BONNA;BONNA19651975
313;200;01/01/1971;BONNA;BONNA19651975
314;200;01/01/1971;BONNA;BONNA19651975
315;200;01/01/1971;BONNA;BONNA19651975
316;200;01/01/1971;BONNA;BONNA19651975
317;200;01/01/1971;BONNA;BONNA19651975
318;200;01/01/1971;BONNA;BONNA19651975
319;200;01/01/1971;BONNA;BONNA19651975
320;200;01/01/1971;BONNA;BONNA19651975
321;200;01/01/1971;BONNA;BONNA19651975
322;200;01/01/1971;BONNA;BONNA19651975
323;250;01/01/1965;FONTEGRISE;FONTEGRISE19401970
324;250;01/01/1965;FONTEGRISE;FONTEGRISE19401970
325;250;01/01/1965;FONTEGRISE;FONTEGRISE19401970
326;200;01/01/1965;BONNA;BONNA19651975
327;200;01/01/1965;BONNA;BONNA19651975
328;200;01/01/1965;BONNA;BONNA19651975
329;200;01/01/1965;BONNA;BONNA19651975
330;200;01/01/1965;BONNA;BONNA19651975
331;200;01/01/1965;BONNA;BONNA19651975
332;200;01/01/1965;BONNA;BONNA19651975
333;200;01/01/1965;BONNA;BONNA19651975
334;200;01/01/1965;BONNA;BONNA19651975
335;200;01/01/1965;BONNA;BONNA19651975
336;200;01/01/1965;BONNA;BONNA19651975
337;200;01/01/1965;BONNA;BONNA19651975
338;200;01/01/1965;BONNA;BONNA19651975
339;200;01/01/1965;BONNA;BONNA19651975
340;200;01/01/1965;BONNA;BONNA19651975
341;200;01/01/1965;BONNA;BONNA19651975
342;200;01/01/1965;BONNA;BONNA19651975
343;200;01/01/1965;BONNA;BONNA19651975
344;200;01/01/1965;BONNA;BONNA19651975
345;200;01/01/1965;BONNA;BONNA19651975
346;200;01/01/1965;BONNA;BONNA19651975
347;200;01/01/1965;BONNA;BONNA19651975
348;0;01/01/1965;FONTEGRISE;FONTEGRISE19401970
349;200;01/01/1965;FONTEGRISE;FONTEGRISE19401970
350;0;01/01/1965;INCONNU;r
351;0;01/01/1965;INCONNU;r
352;200;01/01/1971;BONNA;BONNA19651975
353;200;01/01/1971;BONNA;BONNA19651975
354;200;01/01/1971;BONNA;BONNA19651975
355;200;01/01/1971;BONNA;BONNA19651975
356;200;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
357;200;01/01/1971;BONNA;BONNA19651975
358;200;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
359;200;01/01/1971;BONNA;BONNA19651975
360;200;01/01/1971;BONNA;BONNA19651975
361;200;01/01/1971;BONNA;BONNA19651975
362;200;01/01/1960;BONNA;BONNA18001965
363;200;01/01/1960;BONNA;BONNA18001965
364;200;01/01/1960;BONNA;BONNA18001965
365;200;01/01/1960;BONNA;BONNA18001965
366;200;01/01/1960;BONNA;BONNA18001965
367;200;01/01/1960;BONNA;BONNA18001965
368;200;01/01/1960;BONNA;BONNA18001965
369;200;01/01/1960;BONNA;BONNA18001965
370;200;01/01/1960;BONNA;BONNA18001965
371;200;01/01/1960;BONNA;BONNA18001965
372;200;01/01/1960;BONNA;BONNA18001965
373;200;01/01/1960;BONNA;BONNA18001965
374;200;01/01/1960;BONNA;BONNA18001965
375;200;01/01/1971;BONNA;BONNA19651975
376;150;01/01/1971;BONNA;BONNA19651975
377;150;01/01/1980;BONNA;BONNA19752020
378;63;01/01/2003;PVC;PVC19902020
379;150;01/01/1980;BONNA;BONNA19752020
380;63;01/01/1980;PVC;PVC19701990
381;63;01/01/1980;PVC;PVC19701990
382;63;01/01/1980;PVC;PVC19701990
383;63;01/01/1980;PVC;PVC19701990
384;63;01/01/1980;PVC;PVC19701990
385;63;01/01/1980;PVC;PVC19701990
386;63;01/01/1980;PVC;PVC19701990
387;63;01/01/1980;PVC;PVC19701990
388;125;01/01/2003;PVC;PVC19902020
389;80;01/01/1969;BONNA;BONNA19651975
390;80;01/01/1969;BONNA;BONNA19651975
391;80;01/01/1969;BONNA;BONNA19651975
392;80;01/01/1969;BONNA;BONNA19651975
393;80;01/01/1969;BONNA;BONNA19651975
394;80;01/01/1969;BONNA;BONNA19651975
395;80;01/01/1969;BONNA;BONNA19651975
396;80;01/01/1969;BONNA;BONNA19651975
397;80;01/01/1969;BONNA;BONNA19651975
398;80;01/01/1969;BONNA;BONNA19651975
399;80;01/01/1969;BONNA;BONNA19651975
400;80;01/01/1969;BONNA;BONNA19651975
401;80;01/01/1969;BONNA;BONNA19651975
402;80;01/01/1969;BONNA;BONNA19651975
403;80;01/01/1969;BONNA;BONNA19651975
404;80;01/01/1969;BONNA;BONNA19651975
405;80;01/01/1969;BONNA;BONNA19651975
406;80;01/01/1969;BONNA;BONNA19651975
407;80;01/01/1969;BONNA;BONNA19651975
408;80;01/01/1969;BONNA;BONNA19651975
409;80;01/01/1969;BONNA;BONNA19651975
410;80;01/01/1969;BONNA;BONNA19651975
411;80;01/01/1969;BONNA;BONNA19651975
412;80;01/01/1969;BONNA;BONNA19651975
413;80;01/01/1969;BONNA;BONNA19651975
414;80;01/01/1969;BONNA;BONNA19651975
415;80;01/01/1969;BONNA;BONNA19651975
416;80;01/01/1969;BONNA;BONNA19651975
417;80;01/01/1969;BONNA;BONNA19651975
418;80;01/01/1969;BONNA;BONNA19651975
419;80;01/01/1969;BONNA;BONNA19651975
420;100;01/01/1971;BONNA;BONNA19651975
421;100;01/01/1971;BONNA;BONNA19651975
422;100;01/01/1971;BONNA;BONNA19651975
423;100;01/01/1971;BONNA;BONNA19651975
424;100;01/01/1971;BONNA;BONNA19651975
425;100;01/01/1971;BONNA;BONNA19651975
426;125;01/01/1982;PVC;PVC19701990
427;110;01/01/1984;PVC;PVC19701990
428;110;01/01/1984;PVC;PVC19701990
429;110;01/01/1984;PVC;PVC19701990
430;110;01/01/1984;PVC;PVC19701990
431;110;01/01/1984;PVC;PVC19701990
432;110;01/01/1984;PVC;PVC19701990
433;110;01/01/1984;PVC;PVC19701990
434;110;01/01/1984;PVC;PVC19701990
435;110;01/01/1984;PVC;PVC19701990
436;110;01/01/1984;PVC;PVC19701990
437;110;01/01/1984;PVC;PVC19701990
438;110;01/01/1984;PVC;PVC19701990
439;110;01/01/1984;PVC;PVC19701990
440;110;01/01/1984;PVC;PVC19701990
441;110;01/01/1984;PVC;PVC19701990
442;110;01/01/1984;PVC;PVC19701990
443;110;01/01/1984;PVC;PVC19701990
444;110;01/01/1984;PVC;PVC19701990
445;110;01/01/1984;PVC;PVC19701990
446;110;01/01/1984;PVC;PVC19701990
447;110;01/01/1984;PVC;PVC19701990
448;110;01/01/1984;PVC;PVC19701990
449;110;01/01/1984;PVC;PVC19701990
450;110;01/01/1984;PVC;PVC19701990
451;110;01/01/1984;PVC;PVC19701990
452;110;01/01/1984;PVC;PVC19701990
453;110;01/01/1984;PVC;PVC19701990
454;110;01/01/1984;PVC;PVC19701990
455;110;01/01/1984;PVC;PVC19701990
456;110;01/01/1984;PVC;PVC19701990
457;110;01/01/1984;PVC;PVC19701990
458;110;01/01/1984;PVC;PVC19701990
459;110;01/01/1984;PVC;PVC19701990
460;110;01/01/1984;PVC;PVC19701990
461;110;01/01/1984;PVC;PVC19701990
462;110;01/01/1984;PVC;PVC19701990
463;110;01/01/1984;PVC;PVC19701990
464;110;01/01/1984;PVC;PVC19701990
465;110;01/01/1984;PVC;PVC19701990
466;110;01/01/1984;PVC;PVC19701990
467;110;01/01/1984;PVC;PVC19701990
468;110;01/01/1984;PVC;PVC19701990
469;110;01/01/1984;PVC;PVC19701990
470;110;01/01/1984;PVC;PVC19701990
471;110;01/01/1984;PVC;PVC19701990
472;110;01/01/1984;PVC;PVC19701990
473;400;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
474;400;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
475;400;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
476;400;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
477;400;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
478;400;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
479;400;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
480;200;01/01/1971;BONNA;BONNA19651975
481;200;01/01/1971;BONNA;BONNA19651975
482;200;01/01/1971;BONNA;BONNA19651975
483;200;01/01/1971;BONNA;BONNA19651975
484;200;01/01/1971;BONNA;BONNA19651975
485;200;01/01/1971;BONNA;BONNA19651975
486;200;01/01/1965;BONNA;BONNA19651975
487;200;01/01/1960;BONNA;BONNA18001965
488;250;01/01/1974;FONTEDUCTILE;FONTEDUCTILE19661980
489;200;01/01/1974;BONNA;BONNA19651975
490;200;01/01/1974;BONNA;BONNA19651975
491;200;01/01/1974;BONNA;BONNA19651975
492;200;01/01/1974;BONNA;BONNA19651975
493;200;01/01/1974;BONNA;BONNA19651975
494;200;01/01/1974;BONNA;BONNA19651975
495;200;01/01/1974;BONNA;BONNA19651975
496;200;01/01/1974;BONNA;BONNA19651975
497;200;01/01/1974;BONNA;BONNA19651975
498;200;01/01/1974;BONNA;BONNA19651975
499;200;01/01/1974;BONNA;BONNA19651975
500;200;01/01/1974;BONNA;BONNA19651975
501;200;01/01/1974;BONNA;BONNA19651975
502;200;01/01/1974;BONNA;BONNA19651975
503;200;01/01/1974;BONNA;BONNA19651975
504;200;01/01/1974;BONNA;BONNA19651975
505;200;01/01/1974;BONNA;BONNA19651975
506;200;01/01/1974;BONNA;BONNA19651975
507;200;01/01/1974;BONNA;BONNA19651975
508;200;01/01/1974;BONNA;BONNA19651975
509;200;01/01/1974;BONNA;BONNA19651975
510;200;01/01/1974;BONNA;BONNA19651975
511;200;01/01/1974;BONNA;BONNA19651975
512;200;01/01/1974;BONNA;BONNA19651975
513;200;01/01/1974;BONNA;BONNA19651975
514;200;01/01/1974;BONNA;BONNA19651975
515;200;01/01/1974;BONNA;BONNA19651975
516;200;01/01/1974;BONNA;BONNA19651975
517;200;01/01/1974;BONNA;BONNA19651975
518;200;01/01/1974;BONNA;BONNA19651975
519;200;01/01/1974;BONNA;BONNA19651975
520;200;01/01/1974;BONNA;BONNA19651975
521;200;01/01/1974;BONNA;BONNA19651975
522;200;01/01/1974;BONNA;BONNA19651975
523;200;01/01/1974;BONNA;BONNA19651975
524;200;01/01/1974;BONNA;BONNA19651975
525;200;01/01/1974;BONNA;BONNA19651975
526;200;01/01/1974;BONNA;BONNA19651975
527;60;01/01/1967;BONNA;BONNA19651975
528;60;01/01/1967;BONNA;BONNA19651975
529;60;01/01/1967;BONNA;BONNA19651975
530;60;01/01/1967;BONNA;BONNA19651975
531;60;01/01/1967;BONNA;BONNA19651975
532;60;01/01/1967;BONNA;BONNA19651975
533;60;01/01/1967;BONNA;BONNA19651975
534;60;01/01/1967;BONNA;BONNA19651975
535;60;01/01/1967;BONNA;BONNA19651975
